Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1597,14:25:26.1313,Trigger,0,0,0,0,0,0,0,0,0,0
1598,14:25:26.1422,H,-1.232325,1.137331,-1.032362,-0.9973127,0.05609766,-0.04510874,-0.01363223,353.5046,5.107056,1.276264
1598,14:25:26.1422,T,-1.307509,1.004038,-1.248624,0.3623898,-0.930261,-0.006654792,0.05695467,317.6641,188.6197,175.8371
1599,14:25:26.1532,H,-1.23234,1.137322,-1.032335,-0.9973066,0.05612595,-0.04522775,-0.0135622,353.5016,5.12121,1.267288
1599,14:25:26.1532,T,-1.304011,1.002268,-1.246322,0.3623444,-0.9303112,-0.006232762,0.05646923,317.6636,188.5254,175.9258
1600,14:25:26.1642,H,-1.232292,1.137336,-1.032276,-0.9973124,0.05598908,-0.04528173,-0.01352279,353.5174,5.127783,1.263088
1600,14:25:26.1642,T,-1.303448,1.002006,-1.245975,0.3624527,-0.9302641,-0.006267333,0.05654689,317.651,188.5401,175.9147
1601,14:25:26.1751,H,-1.232234,1.137313,-1.03221,-0.9973106,0.05599146,-0.04533797,-0.01346021,353.5174,5.13467,1.255511
1601,14:25:26.1751,T,-1.30442,1.001468,-1.245828,0.3627745,-0.930093,-0.007067439,0.05719929,317.6219,188.6836,175.7576
1602,14:25:26.1861,H,-1.232206,1.137319,-1.032173,-0.9973075,0.05596467,-0.04543668,-0.01346263,353.5203,5.146049,1.255279
1602,14:25:26.1861,T,-1.303974,1.001153,-1.245451,0.3628836,-0.9300539,-0.007038917,0.05714599,317.6081,188.6759,175.7628
1603,14:25:26.1981,H,-1.232166,1.137308,-1.032142,-0.9972985,0.05604878,-0.04551025,-0.01353337,353.5102,5.154011,1.262513
1603,14:25:26.1981,T,-1.302389,1.00037,-1.244493,0.3626657,-0.9301375,-0.007032564,0.05717023,317.6348,188.6758,175.766
1604,14:25:26.2091,H,-1.232093,1.137279,-1.032127,-0.9972973,0.05601018,-0.04563561,-0.01335838,353.5154,5.169624,1.241759
