Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1598,10:24:26.4932,Trigger,0,0,0,0,0,0,0,0,0,0
1599,10:24:26.5042,H,-1.242851,1.205815,-1.011028,-0.9992723,-0.03584103,0.0003172978,-0.01304585,4.108084,0.01729158,1.496568
1599,10:24:26.5042,T,-1.229856,1.032244,-1.254932,0.2874624,-0.9567532,-0.003459138,-0.04446025,326.6077,174.2888,181.3
1600,10:24:26.5151,H,-1.242817,1.205823,-1.011044,-0.9992682,-0.03595454,0.0002151216,-0.01305549,4.120945,0.02923223,1.498111
1600,10:24:26.5151,T,-1.229888,1.032244,-1.254956,0.2874632,-0.9567547,-0.003422326,-0.04442588,326.6078,174.2919,181.3035
1601,10:24:26.5261,H,-1.242789,1.205775,-1.011056,-0.9992662,-0.03596386,0.0001577328,-0.01318127,4.121924,0.03635453,1.512792
1601,10:24:26.5261,T,-1.22989,1.032223,-1.255065,0.2874078,-0.956774,-0.003484888,-0.04436395,326.6139,174.3028,181.2924
1602,10:24:26.5371,H,-1.242794,1.205764,-1.011096,-0.9992614,-0.03610541,6.9364E-05,-0.01315678,4.138021,0.0466134,1.510367
1602,10:24:26.5371,T,-1.229921,1.032227,-1.25511,0.2873986,-0.9567756,-0.00351045,-0.04438611,326.6149,174.3009,181.2898
1603,10:24:26.5490,H,-1.242809,1.205742,-1.011117,-0.999262,-0.03607999,-3.869709E-06,-0.01318786,4.134994,0.05511127,1.514235
1603,10:24:26.5490,T,-1.2299,1.032225,-1.255236,0.2873818,-0.9567834,-0.003506203,-0.04432867,326.6169,174.3084,181.288
1604,10:24:26.5600,H,-1.242841,1.205792,-1.011129,-0.9992589,-0.03616946,-8.227814E-05,-0.01317193,4.145134,0.06418321,1.512747
1604,10:24:26.5600,T,-1.229928,1.032207,-1.255268,0.2873956,-0.9567813,-0.00353161,-0.04428226,326.615,174.3155,181.2829
1605,10:24:26.5710,H,-1.242857,1.205783,-1.011152,-0.999256,-0.03623594,-5.258062E-05,-0.01320882,4.1528,0.06102847,1.516871
1605,10:24:26.5710,T,-1.229865,1.032224,-1.255221,0.2873462,-0.9567929,-0.00350195,-0.04435455,326.6212,174.3051,181.2893
1606,10:24:26.5820,H,-1.242919,1.205786,-1.011145,-0.9992572,-0.03618639,-1.163901E-05,-0.01325679,4.147178,0.05645191,1.522201
1606,10:24:26.5820,T,-1.229914,1.032155,-1.255135,0.2872927,-0.9568108,-0.003604693,-0.04430597,326.6269,174.3158,181.2735
1607,10:24:26.5929,H,-1.242946,1.205789,-1.011168,-0.9992576,-0.03614954,3.472314E-05,-0.01332397,4.14302,0.05135183,1.529716
1607,10:24:26.5929,T,-1.229928,1.032151,-1.255147,0.2873157,-0.9568014,-0.003581885,-0.04436294,326.6244,174.3073,181.2789
1608,10:24:26.6039,H,-1.242958,1.205819,-1.011143,-0.9992569,-0.03614866,0.0002299096,-0.01338056,4.143216,0.02917686,1.535404
1608,10:24:26.6039,T,-1.22994,1.032133,-1.255144,0.2873616,-0.9567903,-0.003537934,-0.04430733,326.619,174.3126,181.2828
1609,10:24:26.6149,H,-1.242952,1.205846,-1.01106,-0.9992535,-0.03622602,0.0002518314,-0.01342945,4.152117,0.02698289,1.540937
1609,10:24:26.6149,T,-1.229895,1.032159,-1.255083,0.2873058,-0.9568067,-0.003497693,-0.04431724,326.626,174.31,181.288
1610,10:24:26.6268,H,-1.242991,1.205853,-1.011059,-0.9992532,-0.03622863,0.0004050107,-0.01343948,4.152653,0.009442569,1.541451
1610,10:24:26.6268,T,-1.22983,1.03218,-1.254898,0.2873953,-0.9567806,-0.003556836,-0.04429773,326.6149,174.3144,181.2802
1611,10:24:26.6378,H,-1.243017,1.205807,-1.011068,-0.9992563,-0.03615728,0.0006097248,-0.01338571,4.144787,359.9856,1.534418
1611,10:24:26.6378,T,-1.22984,1.032174,-1.254884,0.287435,-0.9567689,-0.003556837,-0.04429303,326.6102,174.3148,181.2804
1612,10:24:26.6488,H,-1.24306,1.205798,-1.011069,-0.9992568,-0.03611841,0.0005915389,-0.01345086,4.140305,359.9879,1.541971
1612,10:24:26.6488,T,-1.229767,1.032142,-1.254852,0.2874857,-0.9567536,-0.003571469,-0.04429117,326.604,174.3154,181.2788
1613,10:24:26.6597,H,-1.243015,1.205804,-1.010986,-0.9992557,-0.03617905,0.0006765767,-0.01336548,4.147386,359.9779,1.53182
1613,10:24:26.6597,T,-1.229724,1.032213,-1.254865,0.2874086,-0.9567786,-0.003508327,-0.04425785,326.6136,174.3177,181.2851
1614,10:24:26.6707,H,-1.243038,1.205789,-1.010985,-0.9992554,-0.03619902,0.0007213883,-0.01333154,4.149743,359.9726,1.527738
1614,10:24:26.6707,T,-1.229794,1.032206,-1.254893,0.2874064,-0.9567762,-0.003583964,-0.04431774,326.6134,174.3128,181.2776
1615,10:24:26.6817,H,-1.243106,1.205803,-1.010909,-0.9992518,-0.0363251,0.0008242115,-0.01325992,4.164353,359.9607,1.519095
1615,10:24:26.6817,T,-1.229795,1.032219,-1.254783,0.2874063,-0.956779,-0.003602626,-0.04425634,326.6133,174.3216,181.2727
1616,10:24:26.6927,H,-1.243166,1.205775,-1.010871,-0.9992498,-0.03634484,0.0007544979,-0.01335794,4.166514,359.9691,1.530644
1616,10:24:26.6927,T,-1.229802,1.032242,-1.25476,0.2874022,-0.9567786,-0.003627358,-0.04428798,326.6136,174.3184,181.2706
1617,10:24:26.7036,H,-1.243143,1.205738,-1.010803,-0.9992496,-0.03635113,0.0008072653,-0.01335421,4.167315,359.9631,1.529995
1617,10:24:26.7036,T,-1.229918,1.032217,-1.254849,0.2873829,-0.9567853,-0.003621191,-0.04427166,326.616,174.3204,181.2707
