Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1619,12:28:27.7460,Trigger,0,0,0,0,0,0,0,0,0,0
1620,12:28:27.8139,Trigger,0,0,0,0,0,0,0,0,0,0
1621,12:28:27.8139,Trigger,0,0,0,0,0,0,0,0,0,0
1622,12:28:27.8159,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1622,12:28:27.8159,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1623,12:28:27.8169,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1623,12:28:27.8169,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1624,12:28:27.8169,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1624,12:28:27.8169,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1625,12:28:27.8178,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1625,12:28:27.8178,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1626,12:28:27.8188,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1626,12:28:27.8188,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1627,12:28:27.8188,H,-1.276831,1.03292,-1.202446,-0.9999583,-0.0008680956,-0.004404811,0.007952717,0.1034865,0.5039493,359.0891
1627,12:28:27.8188,T,-1.27323,0.85418,-1.371938,0.1549191,-0.9873336,0.03175049,0.01282145,342.1378,180.9319,183.5373
1628,12:28:27.8208,H,-1.27685,1.032955,-1.202436,-0.9999597,-0.0007665323,-0.004191271,0.007911073,0.09163419,0.4795761,359.0938
1628,12:28:27.8208,T,-1.273096,0.8541199,-1.371814,0.1549841,-0.9873241,0.03173664,0.0127976,342.1304,180.9291,183.5361
1629,12:28:27.8368,H,-1.276986,1.032985,-1.202441,-0.999961,-0.0006012642,-0.00376994,0.007966973,0.07233889,0.431442,359.0873
1629,12:28:27.8368,T,-1.272834,0.8540149,-1.371664,0.1550823,-0.9873127,0.03166096,0.01268298,342.1195,180.9166,183.5293
1630,12:28:27.8478,H,-1.277022,1.033011,-1.202466,-0.9999609,-0.0006291021,-0.003589405,0.008055472,0.07540034,0.4107226,359.0772
1630,12:28:27.8478,T,-1.273188,0.854203,-1.37185,0.1550316,-0.9873246,0.03155441,0.01263708,342.1256,180.9133,183.5174
1631,12:28:27.8587,H,-1.277089,1.032964,-1.202538,-0.9999619,-0.0005964701,-0.003563585,0.007943391,0.0715916,0.407802,359.09
1631,12:28:27.8587,T,-1.27307,0.8541393,-1.371743,0.1549905,-0.9873326,0.03149958,0.01264651,342.1304,180.9156,183.5107
1632,12:28:27.8707,H,-1.277086,1.032955,-1.202569,-0.9999633,-0.0006588838,-0.003373085,0.007853425,0.07853534,0.3859231,359.1003
1632,12:28:27.8707,T,-1.272955,0.8540367,-1.371816,0.1549102,-0.9873428,0.03155134,0.01271291,342.1395,180.9228,183.5156
1633,12:28:27.8817,H,-1.2771,1.032966,-1.20258,-0.9999643,-0.0007589888,-0.003346876,0.007719492,0.08993126,0.382842,359.1157
1633,12:28:27.8817,T,-1.273557,0.8542508,-1.37221,0.1547337,-0.9873717,0.0314887,0.01276846,342.1598,180.9312,183.5071
1634,12:28:27.8926,H,-1.277065,1.032939,-1.20256,-0.9999658,-0.0008021768,-0.003297375,0.007543284,0.09476982,0.3771482,359.1359
1634,12:28:27.8926,T,-1.27346,0.8541874,-1.372144,0.1546075,-0.9873895,0.03154803,0.01277838,342.1743,180.9317,183.5139
1635,12:28:27.9036,H,-1.277046,1.032966,-1.202561,-0.9999667,-0.0008894104,-0.003044491,0.007522217,0.1045399,0.3480974,359.1383
1635,12:28:27.9036,T,-1.2736,0.8542393,-1.372356,0.154588,-0.9873911,0.0316214,0.01270998,342.1768,180.9222,183.5239
1636,12:28:27.9146,H,-1.277069,1.032966,-1.202576,-0.9999658,-0.0008867368,-0.00309329,0.007623049,0.1043113,0.353681,359.1268
1636,12:28:27.9146,T,-1.273506,0.8541715,-1.372284,0.1545983,-0.9873902,0.03161221,0.01267182,342.1757,180.9178,183.5236
1637,12:28:27.9256,H,-1.27712,1.032964,-1.202566,-0.9999645,-0.0008812227,-0.003104648,0.007780069,0.103745,0.3549711,359.1088
1637,12:28:27.9256,T,-1.273433,0.8541476,-1.372231,0.1546693,-0.9873773,0.03164566,0.01272345,342.1673,180.9231,183.5266
1638,12:28:27.9375,H,-1.277136,1.032971,-1.202572,-0.9999632,-0.0009014925,-0.003029376,0.007975537,0.1060683,0.346307,359.0864
1638,12:28:27.9375,T,-1.273312,0.8540922,-1.372128,0.1546904,-0.9873767,0.03160089,0.01263177,342.1652,180.913,183.523
1639,12:28:27.9475,H,-1.277192,1.032988,-1.202587,-0.9999626,-0.0006789091,-0.003069381,0.008060289,0.08062938,0.3510875,359.0766
1639,12:28:27.9475,T,-1.273352,0.8540571,-1.372114,0.1547614,-0.9873667,0.03157683,0.01260461,342.1571,180.9099,183.5206
1640,12:28:27.9595,H,-1.277208,1.033022,-1.202587,-0.9999634,-0.0005366974,-0.003017193,0.007988149,0.06426062,0.3452432,359.0848
