Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1652,13:13:53.4078,T,-1.479538,0.8164983,-1.375268,0.07962503,-0.9960263,-0.01319715,0.03764717,350.931,184.4778,178.1265
1653,13:13:53.4187,H,-1.46967,1.019048,-1.187031,-0.999834,0.01019829,-0.00609792,-0.01381614,358.8218,0.6826685,1.576355
1653,13:13:53.4187,T,-1.479561,0.8165228,-1.375307,0.07968144,-0.9960242,-0.0132428,0.03756812,350.9246,184.4692,178.1216
1654,13:13:53.4297,H,-1.469659,1.019069,-1.187056,-0.9998314,0.01041146,-0.006026525,-0.01387703,358.7975,0.6740802,1.583282
1654,13:13:53.4297,T,-1.479618,0.8164067,-1.375271,0.07982353,-0.9960128,-0.01328044,0.03755403,350.9084,184.4683,178.1167
1655,13:13:53.4407,H,-1.4697,1.019099,-1.187103,-0.9998286,0.01064354,-0.005973171,-0.01392007,358.7709,0.6675486,1.588133
1655,13:13:53.4407,T,-1.479651,0.8164252,-1.375306,0.07979544,-0.9960142,-0.01332189,0.03756078,350.9118,184.4694,178.112
1656,13:13:53.4516,H,-1.469705,1.019126,-1.187138,-0.9998268,0.01076074,-0.006013004,-0.01394048,358.7574,0.6719037,1.590348
1656,13:13:53.4516,T,-1.479936,0.8165319,-1.375424,0.07974528,-0.9960175,-0.01336656,0.03756554,350.9178,184.4702,178.1071
1657,13:13:53.4636,H,-1.469763,1.019139,-1.187152,-0.9998256,0.01084229,-0.005895197,-0.01401837,358.7482,0.6581766,1.599372
1657,13:13:53.4636,T,-1.479968,0.8165591,-1.375437,0.07972509,-0.9960169,-0.01337325,0.03762222,350.9203,184.4768,178.1059
1658,13:13:53.4746,H,-1.469808,1.019104,-1.187116,-0.9998234,0.01098707,-0.005818277,-0.01409367,358.7317,0.6490363,1.60801
1658,13:13:53.4746,T,-1.479958,0.8164527,-1.375331,0.07980617,-0.9960058,-0.01357837,0.03766913,350.912,184.4843,178.0813
1659,13:13:53.4866,H,-1.469884,1.019117,-1.187179,-0.9998217,0.01103213,-0.005815418,-0.0141814,358.7265,0.648525,1.618042
1659,13:13:53.4866,T,-1.479988,0.8165115,-1.375451,0.07974649,-0.9960098,-0.01361399,0.03767882,350.919,184.4856,178.0774
1660,13:13:53.4965,H,-1.469913,1.019125,-1.187163,-0.9998193,0.01117691,-0.005760153,-0.01425624,358.7099,0.6418626,1.626603
1660,13:13:53.4965,T,-1.480029,0.8165284,-1.375478,0.07979479,-0.996009,-0.01357947,0.03761054,350.9132,184.4775,178.0818
1661,13:13:53.5075,H,-1.469928,1.019189,-1.187107,-0.9998191,0.01123663,-0.005705055,-0.01424686,358.7032,0.6354641,1.625563
1661,13:13:53.5075,T,-1.480309,0.8166801,-1.375592,0.07991588,-0.9959995,-0.01364187,0.03758081,350.8995,184.475,178.0743
1662,13:13:53.5195,H,-1.469942,1.019207,-1.187064,-0.9998204,0.01127969,-0.005717604,-0.01411773,358.6983,0.637001,1.61072
1662,13:13:53.5195,T,-1.480362,0.8167112,-1.375615,0.07999844,-0.9959908,-0.01369583,0.03761826,350.8903,184.48,178.0673
1663,13:13:53.5294,H,-1.469939,1.019226,-1.187082,-0.9998219,0.01117772,-0.005742559,-0.01407988,358.71,0.6400726,1.60641
