Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1604,11:48:03.8017,Trigger,0,0,0,0,0,0,0,0,0,0
1605,11:48:03.8127,H,-1.281479,1.022124,-1.090887,-0.9934325,0.1042844,0.03140134,0.03507965,347.9127,356.7713,356.2972
1605,11:48:03.8127,T,-1.279075,0.8052305,-1.291647,0.113084,-0.9935404,0.0003229677,0.009453162,347.014,181.1003,179.912
1606,11:48:03.8246,H,-1.281494,1.022136,-1.090861,-0.9934313,0.1042671,0.03145994,0.03511163,347.9143,356.7648,356.2942
1606,11:48:03.8246,T,-1.279304,0.8053913,-1.291847,0.1129947,-0.9935497,0.00029901,0.00954337,347.0243,181.1111,179.9081
1607,11:48:03.8356,H,-1.281506,1.022126,-1.090831,-0.9934183,0.1043881,0.03151891,0.03506673,347.9003,356.7577,356.3004
1607,11:48:03.8356,T,-1.279293,0.805416,-1.291853,0.1130111,-0.993548,0.0003229677,0.009525396,347.0224,181.1087,179.9111
1608,11:48:03.8466,H,-1.281477,1.022129,-1.090806,-0.9934317,0.1043011,0.03145737,0.03500346,347.9108,356.7638,356.3068
1608,11:48:03.8466,T,-1.279077,0.805372,-1.291753,0.1130483,-0.993544,0.0003229677,0.00950347,347.0181,181.1061,179.9114
1609,11:48:03.8576,H,-1.281556,1.022147,-1.090791,-0.9934414,0.1042356,0.03137713,0.03499386,347.9187,356.7729,356.3068
1609,11:48:03.8576,T,-1.279161,0.8053396,-1.291774,0.113097,-0.9935387,0.0003229677,0.009484637,347.0125,181.104,179.9116
1610,11:48:03.8685,H,-1.281516,1.022151,-1.090747,-0.9934354,0.1042697,0.03131558,0.03511875,347.9146,356.7817,356.2916
1610,11:48:03.8685,T,-1.27915,0.8053385,-1.291784,0.1131087,-0.9935369,0.0002729575,0.009531653,347.0112,181.1101,179.9051
1611,11:48:03.8795,H,-1.281477,1.02216,-1.090734,-0.9934362,0.1042301,0.03132863,0.03520196,347.9188,356.7811,356.2819
1611,11:48:03.8795,T,-1.279156,0.8053389,-1.291746,0.1131225,-0.9935354,0.000211432,0.009522267,347.0097,181.1098,179.898
1612,11:48:03.8915,H,-1.28148,1.022124,-1.090739,-0.9934327,0.1042651,0.03119478,0.0353154,347.9149,356.7982,356.2671
1612,11:48:03.8915,T,-1.27917,0.8053342,-1.291768,0.1132084,-0.9935244,0.0002441406,0.009648961,346.9998,181.1242,179.9001
1613,11:48:03.9024,H,-1.281405,1.022118,-1.090744,-0.9934453,0.1042094,0.03104395,0.03525892,347.9221,356.8149,356.2717
1613,11:48:03.9024,T,-1.279197,0.805294,-1.291726,0.113223,-0.9935226,0.00029901,0.009659765,346.998,181.1248,179.9063
1614,11:48:03.9134,H,-1.281383,1.022114,-1.090745,-0.9934492,0.1041959,0.03101494,0.03521369,347.9239,356.8177,356.2766
1614,11:48:03.9134,T,-1.279215,0.805303,-1.291735,0.1132609,-0.9935175,0.0004401308,0.009737357,346.9935,181.132,179.9217
1615,11:48:03.9244,H,-1.281347,1.022114,-1.090728,-0.9934443,0.1042512,0.03086264,0.03532309,347.9177,356.8369,356.2621
1615,11:48:03.9244,T,-1.27891,0.8051219,-1.291521,0.1132828,-0.9935153,0.0005320922,0.009699022,346.9908,181.1263,179.933
1616,11:48:03.9353,H,-1.281313,1.022134,-1.090705,-0.9934521,0.1041901,0.0307599,0.03537316,347.925,356.8493,356.2549
1616,11:48:03.9353,T,-1.278911,0.8051373,-1.291528,0.1133308,-0.9935102,0.0005179005,0.009659766,346.9853,181.1219,179.9318
1617,11:48:03.9463,H,-1.28126,1.022164,-1.090682,-0.9934483,0.104244,0.03060923,0.03545229,347.9191,356.868,356.2439
1617,11:48:03.9463,T,-1.279074,0.8052509,-1.291581,0.1134435,-0.9934983,0.0004882813,0.009565205,346.9724,181.1113,179.9294
1618,11:48:03.9573,H,-1.281253,1.022145,-1.090708,-0.9934438,0.1043039,0.03048316,0.03550903,347.9125,356.8836,356.2359
1618,11:48:03.9573,T,-1.2789,0.8051587,-1.291514,0.1134859,-0.9934933,0.0004882813,0.009579215,346.9675,181.1129,179.9292
1619,11:48:03.9693,H,-1.28122,1.022151,-1.090688,-0.9934373,0.1043749,0.03040736,0.03554694,347.9045,356.8931,356.2307
1619,11:48:03.9693,T,-1.278884,0.8051373,-1.291515,0.1134306,-0.9934989,0.0003860202,0.00965668,346.974,181.1233,179.9163
1620,11:48:03.9802,H,-1.281188,1.022146,-1.090665,-0.9934456,0.1043874,0.03027218,0.03539467,347.9041,356.907,356.2468
1620,11:48:03.9802,T,-1.279105,0.8052629,-1.291649,0.1133126,-0.993512,0.0004401308,0.009694413,346.9875,181.127,179.9222
1621,11:48:03.9912,H,-1.28116,1.022146,-1.090654,-0.9934379,0.1045115,0.03021367,0.0352931,347.8903,356.913,356.2582
1621,11:48:03.9912,T,-1.279104,0.8052619,-1.291665,0.113312,-0.9935112,0.0004048615,0.009786204,346.9876,181.1382,179.9169
1622,11:48:04.0022,H,-1.281118,1.022185,-1.090628,-0.9934377,0.1045499,0.03006209,0.03531481,347.8864,356.9311,356.2539
1622,11:48:04.0022,T,-1.27897,0.8051934,-1.29152,0.1134657,-0.9934945,0.0004567453,0.009696718,346.9698,181.1271,179.924
1623,11:48:04.0131,H,-1.28107,1.022172,-1.090592,-0.9934335,0.1045698,0.03009439,0.03534562,347.8839,356.9277,356.2508
1623,11:48:04.0131,T,-1.278964,0.805213,-1.291537,0.1135312,-0.9934875,0.0004727763,0.009640464,346.9623,181.1203,179.9265
1624,11:48:04.0241,H,-1.281052,1.022195,-1.090592,-0.9934369,0.1045454,0.03001254,0.0353932,347.8868,356.9378,356.2441
1624,11:48:04.0241,T,-1.279222,0.8053197,-1.291592,0.1135506,-0.993486,0.0005179005,0.009571433,346.96,181.1117,179.9327
1625,11:48:04.0351,H,-1.28105,1.022205,-1.090656,-0.9934335,0.1045859,0.02996654,0.03540933,347.8823,356.9435,356.2418
1625,11:48:04.0351,T,-1.279224,0.8053116,-1.291594,0.1135505,-0.9934865,0.0005725605,0.009519919,346.9599,181.1049,179.9398
1626,11:48:04.0461,H,-1.280995,1.022261,-1.090653,-0.9934326,0.1045698,0.02991983,0.03551919,347.884,356.9502,356.2284
1626,11:48:04.0461,T,-1.279399,0.8054169,-1.291779,0.1132476,-0.9935213,0.0005033088,0.009498765,346.9949,181.1033,179.9323
1627,11:48:04.0570,H,-1.280923,1.022267,-1.090694,-0.9934201,0.1046706,0.02997381,0.03552645,347.8722,356.9444,356.2284
1627,11:48:04.0570,T,-1.279316,0.8054525,-1.291818,0.1132139,-0.9935242,0.0004882813,0.009594758,346.9988,181.1147,179.9293
1628,11:48:04.0690,H,-1.280918,1.022273,-1.090723,-0.9934058,0.1048085,0.03001462,0.03548512,347.8563,356.9395,356.2341
1628,11:48:04.0690,T,-1.279314,0.8054651,-1.29185,0.1132161,-0.9935237,0.0005593965,0.009614151,346.9985,181.116,179.9373
1629,11:48:04.0800,H,-1.280884,1.022286,-1.090773,-0.9934009,0.1048878,0.03001333,0.0353882,347.8474,356.9388,356.2455
1629,11:48:04.0800,T,-1.279313,0.8054074,-1.291851,0.1133007,-0.9935144,0.0004882813,0.009579214,346.9888,181.1129,179.9294
1630,11:48:04.0909,H,-1.280878,1.022283,-1.090813,-0.9933979,0.1048848,0.03008263,0.03542596,347.8474,356.9311,356.242
1630,11:48:04.0909,T,-1.279307,0.8053944,-1.291898,0.1132686,-0.9935178,0.0004882813,0.009619574,346.9925,181.1176,179.9289
1631,11:48:04.1019,H,-1.280858,1.022265,-1.090783,-0.9934024,0.1048407,0.03012177,0.03539442,347.8524,356.926,356.2461
1631,11:48:04.1019,T,-1.279455,0.8054862,-1.292017,0.1131184,-0.9935338,0.0005179005,0.009722807,347.0098,181.1292,179.9312
1632,11:48:04.1129,H,-1.280934,1.022292,-1.090811,-0.9934049,0.1048209,0.03009142,0.03541093,347.8548,356.9297,356.2437
1632,11:48:04.1129,T,-1.279449,0.8054841,-1.292062,0.1130674,-0.9935391,0.0005593965,0.009775538,347.0157,181.1348,179.9354
1633,11:48:04.1248,H,-1.280918,1.022301,-1.090862,-0.9934093,0.1047935,0.0300571,0.0353968,347.8581,356.9334,356.2449
1633,11:48:04.1248,T,-1.279431,0.8054377,-1.291992,0.1130451,-0.9935418,0.0004727763,0.009763336,347.0183,181.1345,179.9254
1634,11:48:04.1358,H,-1.280935,1.022304,-1.090947,-0.9934099,0.1048418,0.03002263,0.03526382,347.8531,356.936,356.2601
1634,11:48:04.1358,T,-1.279434,0.8054396,-1.292035,0.1130085,-0.9935462,0.0005033088,0.009731232,347.0225,181.1304,179.9295
1635,11:48:04.1468,H,-1.28094,1.022302,-1.091001,-0.9933987,0.104951,0.02994092,0.03532589,347.8406,356.9466,356.2521
