Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1758,13:27:51.6417,Trigger,0,0,0,0,0,0,0,0,0,0
1759,13:27:51.6527,H,-1.316301,0.9355837,-1.210353,-0.9971343,-0.04726149,0.05227172,-0.02751899,5.573871,354.1384,2.876117
1759,13:27:51.6527,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1760,13:27:51.6637,H,-1.316215,0.9360231,-1.210461,-0.997302,-0.04491984,0.05130079,-0.02718782,5.300933,354.2429,2.856416
1760,13:27:51.6637,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1761,13:27:51.6757,H,-1.316123,0.9364415,-1.210534,-0.9974639,-0.04268816,0.05024908,-0.02680529,5.040143,354.3567,2.830156
1761,13:27:51.6757,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1762,13:27:51.6866,H,-1.316103,0.9368075,-1.21063,-0.9976184,-0.04035455,0.04928833,-0.02645296,4.768186,354.46,2.806977
1762,13:27:51.6866,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1763,13:27:51.6976,H,-1.316002,0.9371716,-1.210728,-0.9977724,-0.03790332,0.04821377,-0.02625081,4.483332,354.5768,2.801695
1763,13:27:51.6976,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1764,13:27:51.7086,H,-1.315904,0.9375701,-1.21084,-0.9979172,-0.03552148,0.04715414,-0.02599914,4.206247,354.6917,2.789751
1764,13:27:51.7086,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1765,13:27:51.7195,H,-1.315775,0.9379703,-1.210955,-0.998053,-0.03307383,0.0461046,-0.02589694,3.922485,354.806,2.794709
1765,13:27:51.7195,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1766,13:27:51.7305,H,-1.315691,0.9384004,-1.211058,-0.9981888,-0.03052947,0.04501553,-0.02570505,3.627102,354.9241,2.78945
1766,13:27:51.7305,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1767,13:27:51.7425,H,-1.315621,0.9388807,-1.211264,-0.9983187,-0.02775387,0.04396618,-0.02562253,3.305937,355.0374,2.797124
1767,13:27:51.7425,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1768,13:27:51.7534,H,-1.315514,0.9393897,-1.211341,-0.998439,-0.02505701,0.04286816,-0.02557382,2.993829,355.1564,2.807836
1768,13:27:51.7534,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1769,13:27:51.7644,H,-1.315368,0.939926,-1.211487,-0.9985536,-0.02223319,0.04179755,-0.02548697,2.667087,355.2717,2.814056
1769,13:27:51.7644,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1770,13:27:51.7754,H,-1.315265,0.9404675,-1.211616,-0.9986548,-0.01933312,0.04073692,-0.02560013,2.332581,355.3861,2.842885
1770,13:27:51.7754,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1771,13:27:51.7864,H,-1.315202,0.9409956,-1.211774,-0.9987429,-0.01648392,0.03972923,-0.0257374,2.004126,355.4943,2.873497
1771,13:27:51.7864,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1772,13:27:51.7973,H,-1.315166,0.9415582,-1.211978,-0.9988155,-0.01366316,0.03879487,-0.02599945,1.679651,355.5942,2.917561
1772,13:27:51.7973,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1773,13:27:51.8083,H,-1.315117,0.9420227,-1.212213,-0.9988757,-0.0108806,0.03788819,-0.0263331,1.35988,355.6908,2.969084
1773,13:27:51.8083,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1774,13:27:51.8193,H,-1.315102,0.9425346,-1.21244,-0.9989288,-0.008037703,0.03694858,-0.02667435,1.033061,355.7906,3.02124
1774,13:27:51.8193,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1775,13:27:51.8302,H,-1.315026,0.9430436,-1.212633,-0.9989727,-0.005357,0.03604031,-0.02694624,0.7245414,355.887,3.06422
1775,13:27:51.8302,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1776,13:27:51.8422,H,-1.314972,0.9435234,-1.212822,-0.9990047,-0.002545948,0.03525722,-0.02720296,0.401362,355.9684,3.105438
1776,13:27:51.8422,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1777,13:27:51.8532,H,-1.314918,0.9439656,-1.213039,-0.9990302,0.0002085755,0.03440306,-0.02747894,0.08445247,356.0577,3.14821
1777,13:27:51.8532,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1778,13:27:51.8641,H,-1.314871,0.9443961,-1.213274,-0.9990504,0.002813795,0.03358119,-0.02761818,359.7841,356.1437,3.174278
1778,13:27:51.8641,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1779,13:27:51.8751,H,-1.314824,0.9447849,-1.213526,-0.9990591,0.00529102,0.03285205,-0.02781274,359.499,356.2192,3.20582
1779,13:27:51.8751,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1780,13:27:51.8861,H,-1.314773,0.9452075,-1.213827,-0.9990593,0.007753666,0.03216125,-0.02803515,359.2156,356.2902,3.240175
1780,13:27:51.8861,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1781,13:27:51.8971,H,-1.31468,0.9455603,-1.214085,-0.9990489,0.01011576,0.03153259,-0.0283674,358.9444,356.3541,3.286484
1781,13:27:51.8971,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1782,13:27:51.9085,H,-1.314604,0.9459729,-1.214363,-0.9990343,0.01239567,0.0309944,-0.02856864,358.6823,356.4078,3.31732
1782,13:27:51.9085,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1783,13:27:51.9195,H,-1.314504,0.9463068,-1.214599,-0.9990078,0.01475856,0.03046335,-0.02894181,358.4113,356.4601,3.36795
1783,13:27:51.9195,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1784,13:27:51.9305,H,-1.314453,0.9466546,-1.214891,-0.9989729,0.01699234,0.0301273,-0.02927008,358.1555,356.4902,3.413108
1784,13:27:51.9305,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1785,13:27:51.9414,H,-1.314334,0.9470092,-1.215058,-0.9989302,0.01919496,0.02983422,-0.02966557,357.9037,356.5152,3.465841
1785,13:27:51.9414,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1786,13:27:51.9524,H,-1.314295,0.9473522,-1.215277,-0.9988819,0.02128253,0.02956491,-0.03013044,357.6654,356.5374,3.526087
1786,13:27:51.9524,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1787,13:27:51.9634,H,-1.314293,0.9476539,-1.215401,-0.9988276,0.02335859,0.02935149,-0.03059757,357.4285,356.5531,3.586629
1787,13:27:51.9634,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1788,13:27:51.9754,H,-1.314288,0.948004,-1.215605,-0.9987648,0.02544702,0.02921333,-0.03111377,357.1906,356.5596,3.653019
1788,13:27:51.9754,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1789,13:27:51.9863,H,-1.314296,0.948303,-1.215829,-0.9987013,0.02735676,0.02913784,-0.03159966,356.9733,356.5594,3.715477
1789,13:27:51.9863,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1790,13:27:51.9973,H,-1.314338,0.9486588,-1.216021,-0.9986285,0.02929936,0.02921176,-0.03208364,356.7528,356.5418,3.778349
1790,13:27:51.9973,T,-1.56,-0.1,-0.6669998,1,0,0,0,0,0,0
1791,13:27:52.0083,H,-1.314356,0.9489461,-1.21621,-0.9985598,0.03101156,0.02924155,-0.03258115,356.5586,356.5298,3.841864
