Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1724,16:57:07.6412,Trigger,0,0,0,0,0,0,0,0,0,0
1725,16:57:07.6522,H,-1,38977,1,09544,-1,128372,-0,998284,-0,05490037,0,02021808,-0,002523139,6,29885,357,6884,0,1624206
1725,16:57:07.6522,T,-1,368012,0,8766028,-1,343378,0,1268688,-0,9892552,-0,03991195,-0,06070836,345,1756,173,4672,176,23
1726,16:57:07.6631,H,-1,389723,1,095431,-1,128269,-0,9982926,-0,05476885,0,02020544,-0,002025526,6,282604,357,6868,0,1055355
1726,16:57:07.6631,T,-1,368889,0,8769726,-1,343609,0,1271036,-0,9892172,-0,03997612,-0,0607942,345,1478,173,4586,176,2252
1727,16:57:07.6741,H,-1,38971,1,095423,-1,128206,-0,9983057,-0,05460262,0,02004266,-0,001583864,6,262498,357,7028,0,05611798
1727,16:57:07.6741,T,-1,368761,0,8769665,-1,343537,0,1275283,-0,9891481,-0,04006232,-0,0609725,345,0975,173,4398,176,2203
1728,16:57:07.6851,H,-1,389636,1,095426,-1,128058,-0,9983146,-0,05448414,0,01994861,-0,001248357,6,248129,357,7115,0,01837155
1728,16:57:07.6851,T,-1,369217,0,8771024,-1,343548,0,127835,-0,9891028,-0,04021897,-0,06096273,345,0612,173,4441,176,2035
1729,16:57:07.6961,H,-1,389637,1,095373,-1,12798,-0,9983187,-0,05443781,0,01988127,-0,001124723,6,242531,357,7185,0,004673158
1729,16:57:07.6961,T,-1,369606,0,8772327,-1,343667,0,1280405,-0,9890664,-0,04029578,-0,06106957,345,0366,173,4331,176,1973
1730,16:57:07.7070,H,-1,389608,1,095339,-1,12791,-0,9983187,-0,05443434,0,01988577,-0,001138111,6,242163,357,718,0,006193534
1730,16:57:07.7070,T,-1,369497,0,8771964,-1,343614,0,128268,-0,9890313,-0,04026248,-0,06118293,345,0101,173,4198,176,2043
1731,16:57:07.7190,H,-1,389551,1,095322,-1,127838,-0,9983177,-0,05443192,0,01992757,-0,001394175,6,242472,357,7148,0,03540489
1731,16:57:07.7190,T,-1,369983,0,8775707,-1,343861,0,1283826,-0,9890132,-0,04029171,-0,0612158,344,9966,173,4166,176,2021
1732,16:57:07.7300,H,-1,389543,1,095282,-1,127784,-0,9983132,-0,05450878,0,01990629,-0,001788393,6,25219,357,7198,0,08072964
1732,16:57:07.7300,T,-1,369888,0,8775463,-1,34382,0,1285024,-0,9889951,-0,04023675,-0,06129328,344,9828,173,4069,176,2104
1733,16:57:07.7409,H,-1,389565,1,0952,-1,127717,-0,998299,-0,05469828,0,0200679,-0,002122879,6,274716,357,7032,0,117771
1733,16:57:07.7409,T,-1,370353,0,8778142,-1,344062,0,1284508,-0,9889989,-0,04019155,-0,06136908,344,9888,173,3972,176,2166
1734,16:57:07.7519,H,-1,389564,1,095145,-1,127675,-0,9982843,-0,05496032,0,02003396,-0,002550924,6,305761,357,7098,0,1666477
1734,16:57:07.7519,T,-1,370277,0,8777871,-1,344059,0,1283806,-0,9890077,-0,04014741,-0,06140477,344,997,173,3921,176,2219
1735,16:57:07.7629,H,-1,389617,1,095076,-1,127687,-0,9982734,-0,05511965,0,02011977,-0,002725772,6,324461,357,701,0,1858611
1735,16:57:07.7629,T,-1,370359,0,87786,-1,344153,0,1283716,-0,9890077,-0,04008668,-0,06146238,344,9983,173,3844,176,2299
1736,16:57:07.7739,H,-1,389609,1,095019,-1,127657,-0,9982494,-0,05552308,0,02019892,-0,00274666,6,370815,357,692,0,1868319
1736,16:57:07.7739,T,-1,370275,0,8778377,-1,344166,0,1284529,-0,9889963,-0,04002287,-0,06151726,344,9891,173,3771,176,2387
1737,16:57:07.7848,H,-1,389621,1,094953,-1,127664,-0,9982312,-0,05581359,0,0202999,-0,002699952,6,40406,357,6801,0,1801354
1737,16:57:07.7848,T,-1,370468,0,8779879,-1,344398,0,1284021,-0,9890043,-0,03991363,-0,06156569,344,9955,173,3696,176,252
1738,16:57:07.7968,H,-1,389598,1,094928,-1,127604,-0,9982117,-0,05608031,0,02051822,-0,002734533,6,434787,357,6552,0,1820846
1738,16:57:07.7968,T,-1,370698,0,878167,-1,344459,0,1284266,-0,9889948,-0,0399543,-0,06163995,344,9921,173,3615,176,2485
1739,16:57:07.8078,H,-1,38959,1,0949,-1,127574,-0,9981983,-0,05625502,0,02068225,-0,00279498,6,455008,357,6366,0,1875684
1739,16:57:07.8078,T,-1,370625,0,8781794,-1,344467,0,1285817,-0,9889758,-0,03990859,-0,06165167,344,9745,173,3598,176,255
1740,16:57:07.8187,H,-1,389569,1,094875,-1,127523,-0,9981883,-0,0563933,0,02079206,-0,002788111,6,470879,357,6239,0,1857364
1740,16:57:07.8187,T,-1,370574,0,8782669,-1,344427,0,1286197,-0,9889713,-0,0398142,-0,06170543,344,9705,173,3521,176,2672
1741,16:57:07.8297,H,-1,389535,1,094855,-1,127492,-0,9981772,-0,05648002,0,02107885,-0,002831039,6,480987,357,5912,0,1886023
1741,16:57:07.8297,T,-1,370526,0,8782692,-1,344406,0,1285185,-0,988989,-0,03980073,-0,0616414,344,9825,173,3592,176,2672
1742,16:57:07.8407,H,-1,389523,1,094876,-1,127465,-0,9981728,-0,05653858,0,02113407,-0,002808245,6,487662,357,5847,0,1854769
1742,16:57:07.8407,T,-1,370229,0,8782176,-1,3442,0,1283366,-0,9890214,-0,03970964,-0,06156012,345,0044,173,367,176,2755
1743,16:57:07.8524,H,-1,389478,1,094877,-1,127443,-0,9981739,-0,05646222,0,02129338,-0,002756628,6,478804,357,566,0,1786807
1743,16:57:07.8524,T,-1,370207,0,8782175,-1,344163,0,1281345,-0,9890553,-0,03961309,-0,06149764,345,0286,173,3724,176,2847
1744,16:57:07.8624,H,-1,389435,1,094862,-1,12743,-0,9981692,-0,0565393,0,02132692,-0,002626946,6,487337,357,5612,0,1633453
1744,16:57:07.8624,T,-1,369927,0,8781348,-1,34409,0,1279935,-0,9890801,-0,03956867,-0,06142078,345,0455,173,3805,176,2879
1745,16:57:07.8744,H,-1,389414,1,094923,-1,127471,-0,9981788,-0,05639525,0,02126266,-0,002542096,6,470589,357,5681,0,1543474
1745,16:57:07.8744,T,-1,369898,0,8781263,-1,344064,0,1279696,-0,989091,-0,03953854,-0,06131443,345,0488,173,3925,176,2897
1746,16:57:07.8853,H,-1,389354,1,094932,-1,12747,-0,9981857,-0,05628362,0,02124897,-0,002466744,6,457596,357,5692,0,146034
1746,16:57:07.8853,T,-1,368938,0,8777013,-1,343716,0,1279437,-0,9891093,-0,0393996,-0,06116308,345,0533,173,4081,176,3035
1747,16:57:07.8963,H,-1,389321,1,094929,-1,127462,-0,9981947,-0,05617198,0,0211365,-0,002298891,6,444362,357,5811,0,1277129
1747,16:57:07.8963,T,-1,368874,0,8776821,-1,343695,0,1278944,-0,9891197,-0,03939563,-0,0611008,345,0593,173,4153,176,3027
1748,16:57:07.9073,H,-1,389262,1,094949,-1,127461,-0,9982013,-0,05612033,0,02096169,-0,002282319,6,438373,357,6011,0,1270627
1748,16:57:07.9073,T,-1,368709,0,8774045,-1,343472,0,127822,-0,9891514,-0,03934131,-0,06077202,345,0692,173,453,176,3036
1749,16:57:07.9183,H,-1,389226,1,094962,-1,127447,-0,99822,-0,0558711,0,02073794,-0,002282032,6,409745,357,627,0,1290714
1749,16:57:07.9183,T,-1,368264,0,8771433,-1,343184,0,1278585,-0,9891587,-0,03928066,-0,06061489,345,066,173,4707,176,3085
1750,16:57:07.9292,H,-1,389174,1,094977,-1,127445,-0,9982355,-0,05568885,0,02046751,-0,002404773,6,389084,357,6589,0,1453706
1750,16:57:07.9292,T,-1,368185,0,8771039,-1,343141,0,1279951,-0,9891516,-0,03922885,-0,06047744,345,0511,173,4864,176,3133
1751,16:57:07.9412,H,-1,389085,1,094992,-1,127448,-0,9982485,-0,05553987,0,02022348,-0,002539062,6,372266,357,6879,0,1627408
1751,16:57:07.9412,T,-1,368103,0,8770627,-1,343101,0,1280388,-0,9891533,-0,03925316,-0,06034102,345,0464,173,5029,176,3086
1752,16:57:07.9512,H,-1,389062,1,095022,-1,127484,-0,9982625,-0,05534531,0,0200591,-0,002544447,6,349926,357,7068,0,1648603
1752,16:57:07.9512,T,-1,36785,0,8768657,-1,343,0,1280441,-0,9891658,-0,0391589,-0,06018575,345,047,173,5197,176,3173
1753,16:57:07.9631,H,-1,388998,1,095048,-1,127475,-0,9982761,-0,05516906,0,01984918,-0,002685271,6,329987,357,7319,0,1828091
1753,16:57:07.9631,T,-1,368225,0,8769921,-1,343033,0,1281323,-0,9891574,-0,0391391,-0,06014958,345,037,173,5239,176,3195
1754,16:57:07.9741,H,-1,388949,1,095111,-1,127486,-0,9982849,-0,05502357,0,01981038,-0,002724725,6,313376,357,7367,0,1879259
1754,16:57:07.9741,T,-1,368138,0,8769666,-1,342989,0,1282535,-0,9891466,-0,03904762,-0,06012778,345,0237,173,5253,176,3307
1755,16:57:07.9851,H,-1,388916,1,095139,-1,127478,-0,9982955,-0,05488165,0,01967427,-0,002663835,6,296928,357,752,0,1821007
1755,16:57:07.9851,T,-1,368427,0,8769954,-1,343155,0,1283598,-0,9891229,-0,03902242,-0,06030644,345,011,173,5041,176,337
1756,16:57:07.9960,H,-1,388836,1,095154,-1,127521,-0,9983053,-0,05476084,0,01954012,-0,002456358,6,282578,357,7661,0,1593412
1756,16:57:07.9960,T,-1,368328,0,876959,-1,34312,0,1284022,-0,9891161,-0,03905564,-0,06030669,345,0059,173,5047,176,3333
1757,16:57:08.0070,H,-1,388805,1,095177,-1,127512,-0,9983075,-0,05472477,0,01954717,-0,002320069,6,278136,357,7644,0,143692
1757,16:57:08.0070,T,-1,368811,0,8773308,-1,34333,0,1283475,-0,9891086,-0,0390911,-0,06052374,345,0111,173,4795,176,3322
1758,16:57:08.0190,H,-1,388703,1,095181,-1,127446,-0,9983055,-0,05473613,0,01963146,-0,002190611,6,27916,357,7539,0,1282351
1758,16:57:08.0190,T,-1,368727,0,8773098,-1,343302,0,1282085,-0,9891235,-0,03903941,-0,06060702,345,0272,173,4686,176,3388
1759,16:57:08.0300,H,-1,388683,1,095193,-1,12745,-0,9982956,-0,05490934,0,01967507,-0,001935365,6,298465,357,7473,0,09819284
1759,16:57:08.0300,T,-1,369134,0,8775373,-1,343498,0,1281448,-0,9891154,-0,0390209,-0,0608858,345,0337,173,4354,176,3449
1760,16:57:08.0409,H,-1,388694,1,09516,-1,12746,-0,9982872,-0,05502804,0,01977624,-0,001862247,6,311928,357,7351,0,08886697
1760,16:57:08.0409,T,-1,369519,0,87767,-1,343806,0,1281007,-0,9891108,-0,03900027,-0,06106665,345,0382,173,4137,176,3498
1761,16:57:08.0515,H,-1,388692,1,09511,-1,127462,-0,9982756,-0,05522341,0,01984016,-0,001578771,6,333706,357,7259,0,05538864
