Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1651,11:24:48.4686,Trigger,0,0,0,0,0,0,0,0,0,0
1652,11:24:48.4796,H,-1.364452,1.018489,-1.171145,-0.9993828,-0.01562223,-0.0275617,0.01517647,1.837318,3.13239,358.3102
1652,11:24:48.4796,T,-1.378097,0.831848,-1.346206,0.1475623,-0.9866061,-0.0660732,0.02164021,343.2431,183.7245,171.7885
1653,11:24:48.4906,H,-1.364528,1.018496,-1.171208,-0.9993834,-0.01563496,-0.02755459,0.01513945,1.838648,3.131622,358.3145
1653,11:24:48.4906,T,-1.378108,0.8318387,-1.346189,0.1475697,-0.9866093,-0.06601081,0.02162885,343.2419,183.7221,171.796
1654,11:24:48.5015,H,-1.364519,1.018497,-1.171197,-0.9993848,-0.0156096,-0.02756456,0.01505546,1.835497,3.132959,358.324
1654,11:24:48.5015,T,-1.378142,0.8318428,-1.346316,0.147424,-0.986632,-0.06600009,0.0216223,343.2586,183.7198,171.7984
1655,11:24:48.5125,H,-1.364504,1.018524,-1.171196,-0.9993852,-0.01547922,-0.02758791,0.01511491,1.820788,3.135735,358.3169
1655,11:24:48.5125,T,-1.378138,0.8318394,-1.346321,0.1475039,-0.9866199,-0.06596802,0.02172474,343.2501,183.7321,171.7999
1656,11:24:48.5235,H,-1.364448,1.018497,-1.171199,-0.9993876,-0.01557535,-0.02747118,0.01507391,1.831475,3.122273,358.3217
1656,11:24:48.5235,T,-1.378222,0.8319259,-1.346389,0.1475552,-0.986613,-0.0659818,0.02164848,343.2436,183.7238,171.7992
1657,11:24:48.5354,H,-1.364408,1.018508,-1.171129,-0.9993898,-0.0155359,-0.0274473,0.01501314,1.826726,3.119708,358.3285
1657,11:24:48.5354,T,-1.377944,0.8316916,-1.346095,0.1476149,-0.9866073,-0.06594712,0.02160955,343.2363,183.7192,171.8036
1658,11:24:48.5464,H,-1.364418,1.018494,-1.171135,-0.9993898,-0.01549105,-0.02751188,0.01494169,1.821473,3.127314,358.3366
1658,11:24:48.5464,T,-1.377939,0.8316911,-1.346088,0.147548,-0.9866182,-0.06592204,0.02164193,343.2442,183.7219,171.8065
1659,11:24:48.5574,H,-1.364432,1.018465,-1.171186,-0.9993915,-0.01555304,-0.02743904,0.01489507,1.828307,3.11895,358.342
1659,11:24:48.5574,T,-1.377919,0.8317176,-1.346218,0.1475561,-0.9866199,-0.06585193,0.02172303,343.2436,183.7304,171.8133
1660,11:24:48.5683,H,-1.364465,1.018462,-1.171184,-0.9993942,-0.015532,-0.02742631,0.01475987,1.825454,3.117769,358.3574
1660,11:24:48.5683,T,-1.37791,0.8317173,-1.346214,0.1475665,-0.9866205,-0.06576928,0.02187615,343.2434,183.7471,171.8204
1661,11:24:48.5793,H,-1.364439,1.018477,-1.171146,-0.9993976,-0.01554221,-0.02737983,0.01460242,1.826058,3.112712,358.3754
1661,11:24:48.5793,T,-1.37784,0.8317857,-1.346168,0.1476206,-0.986614,-0.06575886,0.02183319,343.2368,183.7424,171.822
1662,11:24:48.5913,H,-1.364409,1.018494,-1.171144,-0.9993972,-0.01558699,-0.02737335,0.0145982,1.831163,3.111907,358.376
1662,11:24:48.5913,T,-1.377825,0.8317962,-1.346153,0.1476375,-0.9866147,-0.0656829,0.02191834,343.2352,183.7513,171.8295
1663,11:24:48.6023,H,-1.364401,1.018474,-1.171132,-0.9993972,-0.01553381,-0.02739855,0.01460801,1.825144,3.11486,358.3748
1663,11:24:48.6023,T,-1.378011,0.8318393,-1.346205,0.1476075,-0.9866197,-0.06564966,0.02199604,343.2392,183.7596,171.8323
1664,11:24:48.6132,H,-1.364364,1.018496,-1.171096,-0.9994,-0.01553679,-0.02730383,0.01459369,1.825286,3.104021,358.3763
1664,11:24:48.6132,T,-1.378003,0.8318462,-1.346188,0.1476409,-0.9866174,-0.06559539,0.02203597,343.2355,183.7637,171.8378
1665,11:24:48.6242,H,-1.36438,1.018466,-1.171047,-0.9994005,-0.01551087,-0.02731361,0.01456483,1.822243,3.105234,358.3795
1665,11:24:48.6242,T,-1.377739,0.8317106,-1.345989,0.1477246,-0.9866084,-0.06557664,0.02193193,343.2249,183.7519,171.8413
1666,11:24:48.6352,H,-1.364372,1.018453,-1.171027,-0.9994,-0.01559312,-0.02727048,0.01459644,1.831693,3.100105,358.3761
1666,11:24:48.6352,T,-1.377773,0.8317461,-1.346047,0.1477089,-0.9866063,-0.06561606,0.02201365,343.2275,183.7621,171.8353
1667,11:24:48.6461,H,-1.364415,1.018442,-1.170994,-0.9993987,-0.01561357,-0.02727416,0.0146483,1.834203,3.100401,358.3702
1667,11:24:48.6461,T,-1.37774,0.8317503,-1.346029,0.1477303,-0.9866038,-0.0656047,0.02201635,343.225,183.7624,171.8364
1668,11:24:48.6571,H,-1.364426,1.018409,-1.171013,-0.9993982,-0.01570773,-0.02729317,0.01455312,1.844725,3.102612,358.3814
1668,11:24:48.6571,T,-1.377816,0.831744,-1.346129,0.1477372,-0.9866043,-0.06557153,0.02204882,343.2244,183.7657,171.8398
1669,11:24:48.6681,H,-1.364385,1.018403,-1.170987,-0.9993964,-0.01575919,-0.02734651,0.01451258,1.85058,3.108725,358.3863
1669,11:24:48.6681,T,-1.377786,0.8317356,-1.346119,0.1477894,-0.9865913,-0.06563626,0.02208731,343.2189,183.7719,171.8311
1670,11:24:48.6791,H,-1.3644,1.018376,-1.170991,-0.999396,-0.01584867,-0.02735574,0.01442964,1.860587,3.109802,358.3961
1670,11:24:48.6791,T,-1.377632,0.8317357,-1.346138,0.1477707,-0.9865963,-0.06554789,0.02224796,343.222,183.7891,171.8389
1671,11:24:48.6900,H,-1.36437,1.018362,-1.171018,-0.9993971,-0.01583932,-0.02731722,0.01443698,1.859477,3.105386,358.3952
1671,11:24:48.6910,T,-1.37762,0.8317455,-1.346153,0.1477451,-0.9866026,-0.06555733,0.02211259,343.2239,183.7731,171.8403
