Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1761,13:09:21.2839,H,-1,396799,1,155159,-1,164201,-0,999899,-0,002078886,-0,008061336,0,01151363,0,2488354,0,9209735,358,6826
1761,13:09:21.2839,T,-1,422874,0,9411832,-1,339825,0,06903116,-0,9975514,0,01122383,-0,0001726335,352,084,179,8904,181,2968
1762,13:09:21.2948,H,-1,396772,1,155148,-1,164194,-0,9998979,-0,002176537,-0,008053903,0,01160854,0,2601018,0,9199687,358,6718
1762,13:09:21.2948,T,-1,423387,0,9405609,-1,339495,0,0693759,-0,9975312,0,01088618,-0,000211432,352,0445,179,8882,181,2583
1763,13:09:21.3058,H,-1,396778,1,155137,-1,164178,-0,9998959,-0,002274119,-0,00813756,0,01169935,0,2714783,0,9294008,358,6615
1763,13:09:21.3058,T,-1,423068,0,9403055,-1,339254,0,0693599,-0,9975323,0,01088344,-0,000211432,352,0463,179,8882,181,2579
1764,13:09:21.3168,H,-1,396791,1,155118,-1,164129,-0,9998963,-0,002287584,-0,008083571,0,01169509,0,272945,0,9231977,358,662
1764,13:09:21.3168,T,-1,422537,0,9401221,-1,33894,0,0693832,-0,99753,0,01094488,-0,0001220703,352,0435,179,898,181,2643
1765,13:09:21.3288,H,-1,396784,1,155104,-1,164103,-0,9998957,-0,002364324,-0,008070879,0,01174375,0,2817657,0,9216272,358,6565
1765,13:09:21.3288,T,-1,422206,0,9398687,-1,338675,0,06937505,-0,9975315,0,010867,-0,000211432,352,0446,179,8884,181,2561
1766,13:09:21.3288,H,-1,396784,1,155104,-1,164103,-0,9998957,-0,002364324,-0,008070879,0,01174375,0,2817657,0,9216272,358,6565
1766,13:09:21.3298,T,-1,422206,0,9398687,-1,338675,0,06937505,-0,9975315,0,010867,-0,000211432,352,0446,179,8884,181,2561
1767,13:09:21.3507,H,-1,396816,1,15514,-1,16411,-0,9998955,-0,002382746,-0,008008968,0,01180004,0,2838448,0,9144922,358,65
1767,13:09:21.3507,T,-1,423062,0,9386133,-1,338395,0,06988203,-0,9975028,0,01022917,0,0001726335,351,9858,179,9372,181,1795
1768,13:09:21.3617,H,-1,396804,1,155137,-1,16408,-0,9998947,-0,002437558,-0,008117279,0,01177994,0,2902528,0,9268358,358,6524
1768,13:09:21.3617,T,-1,422189,0,9406096,-1,338875,0,06977576,-0,9975071,0,01052498,-0,0003860202,351,9987,179,8705,181,2181
1769,13:09:21.3727,H,-1,396813,1,155136,-1,164042,-0,9998933,-0,002507709,-0,00819664,0,01182695,0,2984417,0,9358213,358,6471
1769,13:09:21.3727,T,-1,421824,0,9404483,-1,338628,0,0697749,-0,9975069,0,01055608,-0,0003860202,351,9988,179,8702,181,2217
1770,13:09:21.3836,H,-1,396804,1,155115,-1,164027,-0,9998941,-0,002449665,-0,008235254,0,01174868,0,2917695,0,9403471,358,656
1770,13:09:21.3836,T,-1,424667,0,9417094,-1,340014,0,07007431,-0,9974908,0,01008392,-0,000345267,351,9643,179,8784,181,1669
1771,13:09:21.3846,H,-1,396804,1,155115,-1,164027,-0,9998941,-0,002449665,-0,008235254,0,01174868,0,2917695,0,9403471,358,656
1771,13:09:21.3846,T,-1,424667,0,9417094,-1,340014,0,07007431,-0,9974908,0,01008392,-0,000345267,351,9643,179,8784,181,1669
1772,13:09:21.4056,H,-1,396793,1,155126,-1,163973,-0,999894,-0,00258129,-0,008320032,0,01167549,0,3068957,0,9499078,358,6646
1772,13:09:21.4056,T,-1,423843,0,9420091,-1,339991,0,06994896,-0,997497,0,01033641,-0,0003860203,351,9788,179,8718,181,1964
1773,13:09:21.4175,H,-1,396752,1,155143,-1,163937,-0,9998926,-0,00263052,-0,008328147,0,01176958,0,3126367,0,950743,358,6538
1773,13:09:21.4175,T,-1,423386,0,9420606,-1,339899,0,06975462,-0,9975081,0,0105716,-0,000345267,352,0011,179,8748,181,2231
1774,13:09:21.4285,H,-1,39675,1,15513,-1,163931,-0,9998946,-0,00267481,-0,008350635,0,0115749,0,3175561,0,9533222,358,6762
1774,13:09:21.4285,T,-1,423052,0,9419854,-1,339728,0,0697262,-0,9975104,0,01054266,-0,0003662109,352,0044,179,8727,181,22
1775,13:09:21.4395,H,-1,396738,1,155095,-1,163903,-0,9998953,-0,002648119,-0,008315749,0,0115435,0,3144219,0,9493697,358,6797
1775,13:09:21.4395,T,-1,426471,0,9428481,-1,34104,0,07015232,-0,9974874,0,009875633,-0,0004048615,351,9554,179,8731,181,1434
1776,13:09:21.4504,H,-1,396786,1,15509,-1,163894,-0,9998961,-0,002735852,-0,008245781,0,011503,0,3243438,0,9412499,358,6844
1776,13:09:21.4504,T,-1,426265,0,9427451,-1,340873,0,07023192,-0,997481,0,009947046,-0,000345267,351,9462,179,8793,181,1512
1777,13:09:21.4614,H,-1,396811,1,155092,-1,163889,-0,9998962,-0,002820003,-0,008340467,0,01141073,0,3340227,0,9520204,358,6951
1777,13:09:21.4614,T,-1,425634,0,9417976,-1,340167,0,07056203,-0,9974591,0,009805977,-0,0005320922,351,9084,179,8585,181,1365
1778,13:09:21.4724,H,-1,3968,1,155104,-1,163886,-0,9998977,-0,002872734,-0,008175541,0,01138613,0,3398265,0,9330615,358,6979
1778,13:09:21.4724,T,-1,42545,0,9416394,-1,339944,0,07061259,-0,9974555,0,009809016,-0,0004727763,351,9026,179,8652,181,1364
1779,13:09:21.4833,H,-1,396815,1,155103,-1,163883,-0,9998982,-0,002893535,-0,008207622,0,01131168,0,3421819,0,9367362,358,7065
1779,13:09:21.4833,T,-1,423657,0,9410698,-1,33911,0,07083981,-0,9974378,0,009960518,-0,0007117862,351,8768,179,8362,181,1559
1780,13:09:21.4943,H,-1,396819,1,155085,-1,163907,-0,9998983,-0,002927377,-0,008138428,0,01134318,0,3459993,0,9287528,358,7029
1780,13:09:21.4943,T,-1,42342,0,9409183,-1,338876,0,07079532,-0,9974415,0,009905012,-0,000690534,351,8819,179,8391,181,1493
1781,13:09:21.5063,H,-1,39682,1,155091,-1,163906,-0,9998986,-0,00293088,-0,008111802,0,01133452,0,3463581,0,9257001,358,7039
1781,13:09:21.5063,T,-1,423338,0,9415739,-1,339814,0,07030582,-0,9974709,0,01042398,-0,0004882813,351,9379,179,8588,181,2074
1782,13:09:21.5173,H,-1,396837,1,155109,-1,163934,-0,9998999,-0,002899149,-0,008013336,0,01129904,0,3425622,0,9144701,358,7079
1782,13:09:21.5173,T,-1,425467,0,9423815,-1,340377,0,0708012,-0,9974416,0,00984238,-0,0007425247,351,8812,179,8336,181,1425
1783,13:09:21.5282,H,-1,396841,1,155108,-1,163942,-0,9998994,-0,002868146,-0,007992514,0,0113642,0,3390424,0,9121019,358,7004
1783,13:09:21.5282,T,-1,425264,0,942293,-1,340201,0,07086737,-0,9974368,0,009859776,-0,0007720405,351,8737,179,83,181,1448
1784,13:09:21.5392,H,-1,396767,1,155104,-1,163924,-0,9998985,-0,002794459,-0,008011427,0,01145332,0,3307053,0,914335,358,6901
1784,13:09:21.5392,T,-1,423206,0,9412977,-1,339447,0,07079721,-0,9974377,0,01027278,-0,0006459354,351,8817,179,8412,181,1914
1785,13:09:21.5502,H,-1,39677,1,155099,-1,163944,-0,9998974,-0,002868724,-0,008041658,0,01151283,0,339309,0,9176821,358,6834
1785,13:09:21.5502,T,-1,422952,0,9411719,-1,339248,0,07072034,-0,9974425,0,01032415,-0,0007221777,351,8906,179,8321,181,198
1786,13:09:21.5611,H,-1,396746,1,155101,-1,163962,-0,9998979,-0,00282884,-0,008011834,0,01149572,0,3346841,0,9143226,358,6853
1786,13:09:21.5611,T,-1,422682,0,9413785,-1,339488,0,07049897,-0,9974557,0,01057019,-0,0005725605,351,9159,179,8477,181,2251
1787,13:09:21.5731,H,-1,396736,1,155087,-1,163964,-0,999896,-0,002832695,-0,008099579,0,01159137,0,3353296,0,9243403,358,6743
1787,13:09:21.5731,T,-1,422415,0,9412712,-1,339317,0,07054302,-0,997453,0,01052994,-0,0005854287,351,9108,179,8464,181,2205
1788,13:09:21.5841,H,-1,396715,1,155088,-1,163972,-0,9998946,-0,002777667,-0,008181267,0,01167885,0,3292145,0,9337446,358,6643
1788,13:09:21.5841,T,-1,422222,0,9412963,-1,339372,0,07028431,-0,9974687,0,01077958,-0,0005179005,351,9405,179,8525,181,2487
1789,13:09:21.5950,H,-1,396744,1,155078,-1,163994,-0,9998937,-0,002787325,-0,008223136,0,01172347,0,3304189,0,9385146,358,6592
1789,13:09:21.5950,T,-1,422076,0,9412569,-1,339338,0,07012873,-0,9974782,0,01091216,-0,0004401308,351,9583,179,8606,181,2634
1790,13:09:21.6060,H,-1,396731,1,155069,-1,164006,-0,9998913,-0,00278895,-0,008390646,0,01179825,0,3309012,0,9576827,358,6507
1790,13:09:21.6060,T,-1,421781,0,9411561,-1,339194,0,07027785,-0,9974681,0,01087865,-0,000345267,351,941,179,8717,181,2588
1791,13:09:21.6170,H,-1,396712,1,155035,-1,164007,-0,9998895,-0,002813508,-0,00852978,0,01184966,0,3339528,0,9735757,358,6449
1791,13:09:21.6170,T,-1,421318,0,9408994,-1,339177,0,070183,-0,997472,0,01113319,-0,0001726335,351,9517,179,8896,181,2867
1792,13:09:21.6290,H,-1,396662,1,155003,-1,164024,-0,9998901,-0,002850546,-0,008674579,0,01168249,0,3382273,0,9901747,358,6641
1792,13:09:21.6290,T,-1,421009,0,9407692,-1,339033,0,07015657,-0,9974735,0,01116727,-0,000211432,351,9548,179,8849,181,291
1793,13:09:21.6290,H,-1,396662,1,155003,-1,164024,-0,9998901,-0,002850546,-0,008674579,0,01168249,0,3382273,0,9901747,358,6641
1793,13:09:21.6290,T,-1,421009,0,9407692,-1,339033,0,07015657,-0,9974735,0,01116727,-0,000211432,351,9548,179,8849,181,291
1794,13:09:21.6509,H,-1,396617,1,154991,-1,164055,-0,9998883,-0,00295477,-0,008954372,0,01160061,0,3504594,1,022126,358,6737
1794,13:09:21.6509,T,-1,421168,0,9406748,-1,338906,0,0698048,-0,9974968,0,01128606,0,0001726335,351,9948,179,9288,181,3015
1795,13:09:21.6619,H,-1,396612,1,15495,-1,164019,-0,9998883,-0,002978356,-0,009022595,0,01153838,0,3531883,1,029935,358,6809
1795,13:09:21.6619,T,-1,425622,0,9419587,-1,340595,0,07008283,-0,9974844,0,01063974,-0,000211432,351,9632,179,8893,181,23
