Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1644,12:57:19.9960,Trigger,0,0,0,0,0,0,0,0,0,0
1645,12:57:20.0069,H,-1,42145,1,115737,-1,124483,-0,9985462,-0,0533077,0,007043603,0,003765459,6,108257,359,1663,359,5234
1645,12:57:20.0069,T,-1,462558,0,9018744,-1,336778,0,02194449,-0,9994687,-0,007585076,-0,02287312,357,466,177,396,179,188
1646,12:57:20.0179,H,-1,421422,1,115688,-1,124445,-0,9985411,-0,05341166,0,007012927,0,003708734,6,120247,359,1701,359,53
1646,12:57:20.0179,T,-1,460551,0,9013606,-1,336,0,02164125,-0,9994782,-0,007157527,-0,02288875,357,5018,177,3929,179,2363
1647,12:57:20.0289,H,-1,421437,1,115671,-1,124406,-0,998534,-0,05355928,0,006916038,0,003674882,6,137261,359,1814,359,5344
1647,12:57:20.0299,T,-1,460667,0,9014482,-1,336049,0,02145106,-0,999481,-0,007101093,-0,02295831,357,5237,177,3846,179,2424
1648,12:57:20.0398,H,-1,421411,1,115621,-1,124338,-0,9985294,-0,05363758,0,006913495,0,003775397,6,146165,359,181,359,5228
1648,12:57:20.0398,T,-1,458639,0,9004791,-1,334974,0,02111428,-0,9994917,-0,00678342,-0,02290405,357,5632,177,3899,179,2778
1649,12:57:20.0518,H,-1,421481,1,115626,-1,124296,-0,9985241,-0,05374553,0,006810227,0,003847589,6,158543,359,1924,359,515
1649,12:57:20.0518,T,-1,459375,0,9003475,-1,335043,0,02126653,-0,9994861,-0,006943,-0,02295896,357,5453,177,3841,179,2601
1650,12:57:20.0628,H,-1,42149,1,11561,-1,124257,-0,9985191,-0,0538435,0,006672548,0,004004957,6,169727,359,2072,359,4977
1650,12:57:20.0628,T,-1,459493,0,900399,-1,335063,0,02128369,-0,9994878,-0,006901023,-0,02288029,357,5435,177,393,179,2647
1651,12:57:20.0738,H,-1,421485,1,11562,-1,124241,-0,9985165,-0,05387899,0,006666642,0,00418262,6,173663,359,2068,359,4772
1651,12:57:20.0738,T,-1,458548,0,9002565,-1,334874,0,02121847,-0,9994928,-0,00665703,-0,02279743,357,5516,177,4019,179,2923
1652,12:57:20.0847,H,-1,421466,1,11561,-1,124192,-0,9985113,-0,05396941,0,006628062,0,004316342,6,183952,359,2103,359,462
1652,12:57:20.0847,T,-1,458606,0,9002907,-1,334897,0,0212483,-0,999493,-0,006721631,-0,02274115,357,5481,177,4085,179,2849
1653,12:57:20.0957,H,-1,421434,1,115608,-1,124211,-0,9985066,-0,05405566,0,006601932,0,004355976,6,193833,359,213,359,4575
1653,12:57:20.0957,T,-1,458147,0,9001678,-1,334877,0,0209218,-0,9995019,-0,006476632,-0,02271951,357,5862,177,4102,179,312
1654,12:57:20.1067,H,-1,421408,1,115603,-1,124214,-0,998499,-0,05419314,0,006670287,0,004285709,6,209628,359,2055,359,4651
1654,12:57:20.1067,T,-1,458186,0,9002004,-1,334902,0,02077277,-0,9995027,-0,006560073,-0,02279972,357,603,177,4011,179,3023
1655,12:57:20.1176,H,-1,421319,1,115561,-1,124219,-0,9984965,-0,05426151,0,006585023,0,004127537,6,217644,359,2162,359,4837
1655,12:57:20.1176,T,-1,457558,0,8999659,-1,33461,0,02075339,-0,9995037,-0,006381604,-0,02282356,357,6056,177,3979,179,3228
1656,12:57:20.1296,H,-1,421284,1,115551,-1,124212,-0,9984931,-0,05433567,0,006571542,0,004023289,6,226244,359,2184,359,4958
1656,12:57:20.1296,T,-1,457581,0,9000124,-1,334657,0,02096947,-0,9995002,-0,006344134,-0,02279416,357,581,177,4013,179,3275
1657,12:57:20.1406,H,-1,421238,1,115502,-1,124177,-0,9984868,-0,05445255,0,00658158,0,00396245,6,239699,359,2176,359,5026
1657,12:57:20.1406,T,-1,456417,0,8995345,-1,334013,0,02104253,-0,9995007,-0,006108397,-0,02276734,357,5732,177,4039,179,3547
1658,12:57:20.1517,H,-1,421275,1,115467,-1,124177,-0,9984834,-0,05452017,0,006529063,0,003988532,6,247465,359,2234,359,4999
1658,12:57:20.1517,T,-1,456401,0,8995498,-1,334018,0,02099716,-0,9995028,-0,006056951,-0,02273,357,5786,177,408,179,3604
1659,12:57:20.1627,H,-1,421295,1,115436,-1,124192,-0,9984763,-0,05464151,0,006526789,0,004094942,6,261308,359,2229,359,4875
1659,12:57:20.1627,T,-1,456859,0,898912,-1,333787,0,02097834,-0,9994977,-0,006420016,-0,02287052,357,5797,177,3928,179,319
1660,12:57:20.1737,H,-1,421343,1,115431,-1,124144,-0,9984692,-0,05477007,0,006575713,0,004042345,6,276077,359,2176,359,4932
1660,12:57:20.1737,T,-1,4565,0,8983475,-1,333578,0,0210673,-0,9994917,-0,006589536,-0,0230037,357,569,177,3779,179,3002
1661,12:57:20.1846,H,-1,421368,1,115397,-1,124159,-0,9984717,-0,05471063,0,006730264,0,003981972,6,269226,359,2002,359,4992
1661,12:57:20.1846,T,-1,456544,0,8982834,-1,333572,0,02108144,-0,999491,-0,006630115,-0,02301017,357,5673,177,3773,179,2956
1662,12:57:20.1956,H,-1,42143,1,115417,-1,12415,-0,998468,-0,05478,0,00675366,0,003910385,6,277233,359,1979,359,5072
1662,12:57:20.1956,T,-1,456939,0,8985752,-1,333812,0,02127248,-0,9994853,-0,006901023,-0,0230037,357,5447,177,3788,179,265
1663,12:57:20.2066,H,-1,421455,1,115403,-1,124168,-0,9984726,-0,05468263,0,006893973,0,003857697,6,266033,359,1821,359,5125
1663,12:57:20.2066,T,-1,456995,0,8985282,-1,333789,0,02117771,-0,9994874,-0,006903182,-0,02299527,357,5555,177,3797,179,2645
1664,12:57:20.2176,H,-1,421512,1,115465,-1,124197,-0,9984702,-0,0547116,0,007013928,0,003860314,6,269296,359,1683,359,5114
1664,12:57:20.2176,T,-1,457547,0,898922,-1,334036,0,02112839,-0,9994823,-0,007056889,-0,02321712,357,5606,177,3546,179,2473
1665,12:57:20.2295,H,-1,421492,1,115502,-1,124208,-0,9984721,-0,05467023,0,007111331,0,003775526,6,264573,359,1576,359,5206
1665,12:57:20.2295,T,-1,457597,0,8988967,-1,334022,0,02106765,-0,9994827,-0,007063221,-0,02325207,357,5675,177,3506,179,2465
1666,12:57:20.2405,H,-1,421507,1,115509,-1,124228,-0,9984775,-0,0545638,0,007166038,0,003753664,6,25235,359,1516,359,5229
1666,12:57:20.2405,T,-1,456874,0,8985988,-1,333711,0,02126863,-0,9994751,-0,007085338,-0,02338786,357,5443,177,3352,179,2448
1667,12:57:20.2515,H,-1,421558,1,115502,-1,124283,-0,9984797,-0,05452341,0,007182462,0,003732789,6,247725,359,1498,359,5252
1667,12:57:20.2515,T,-1,456916,0,8985744,-1,333689,0,02125812,-0,9994754,-0,007108434,-0,02337893,357,5455,177,3363,179,2421
1668,12:57:20.2625,H,-1,421566,1,115521,-1,124326,-0,9984826,-0,05446339,0,007229308,0,003722896,6,240823,359,1445,359,5261
1668,12:57:20.2625,T,-1,457665,0,8990178,-1,334172,0,0211879,-0,9994776,-0,007233117,-0,02331,357,5533,177,3445,179,2274
1669,12:57:20.2734,H,-1,42156,1,115531,-1,124358,-0,9984866,-0,0543979,0,007195791,0,003708596,6,233336,359,1485,359,528
1669,12:57:20.2734,T,-1,457189,0,8993284,-1,334273,0,02095774,-0,9994844,-0,007063221,-0,02328057,357,5801,177,3473,179,2463
1670,12:57:20.2844,H,-1,42156,1,115548,-1,124402,-0,9984912,-0,05432225,0,007237463,0,003488698,6,224824,359,1451,359,5531
1670,12:57:20.2844,T,-1,457207,0,8993435,-1,334315,0,02084259,-0,9994843,-0,007033623,-0,02339455,357,5933,177,334,179,2496
1671,12:57:20.2954,H,-1,421626,1,11557,-1,124481,-0,9984979,-0,05421613,0,007140016,0,00342323,6,212746,359,1568,359,5614
1671,12:57:20.2954,T,-1,456902,0,8988403,-1,333981,0,0209161,-0,9994833,-0,007166889,-0,02333044,357,5846,177,3418,179,2344
1672,12:57:20.3063,H,-1,421634,1,115574,-1,124523,-0,9984995,-0,05418555,0,00713502,0,003452662,6,209213,359,1572,359,558
1672,12:57:20.3063,T,-1,456942,0,8988354,-1,333994,0,02096733,-0,9994816,-0,007241352,-0,02333491,357,5785,177,3415,179,226
1673,12:57:20.3173,H,-1,42162,1,115571,-1,1246,-0,9985048,-0,05407718,0,007140465,0,00357349,6,196672,359,1559,359,5442
1673,12:57:20.3173,T,-1,455725,0,8987283,-1,333817,0,02061471,-0,9994928,-0,006992189,-0,02324566,357,6196,177,3509,179,2534
1674,12:57:20.3283,H,-1,42163,1,115634,-1,124706,-0,9985079,-0,05402595,0,007141266,0,003523222,6,190836,359,1561,359,55
1674,12:57:20.3283,T,-1,455702,0,8987416,-1,333823,0,02050491,-0,9994962,-0,006974052,-0,02320364,357,6323,177,3556,179,2551
1675,12:57:20.3402,H,-1,421648,1,115657,-1,12476,-0,9985078,-0,05403673,0,007062791,0,003535595,6,192098,359,1651,359,5491
1675,12:57:20.3402,T,-1,456341,0,8993201,-1,334473,0,0202736,-0,9995026,-0,006834847,-0,02316893,357,6592,177,3591,179,2704
1676,12:57:20.3512,H,-1,421579,1,115644,-1,124763,-0,9985124,-0,05395013,0,007077264,0,003516492,6,182169,359,1636,359,5513
1676,12:57:20.3512,T,-1,455823,0,8992431,-1,334201,0,02010606,-0,9995106,-0,006654792,-0,02302247,357,679,177,3754,179,2902
