Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1664,11:59:59.2292,T,-1.338631,0.9643081,-1.295673,0.253062,-0.9673703,-0.008317818,0.009224995,330.6952,181.4494,178.6357
1665,11:59:59.2391,H,-1.314966,1.125321,-1.069463,-0.9981163,0.03666009,0.03452661,0.03504214,355.6642,356.1845,356.123
1665,11:59:59.2401,T,-1.338844,0.9644009,-1.295907,0.2529858,-0.9673909,-0.00822504,0.00924194,330.7041,181.4483,178.6472
1666,11:59:59.2511,H,-1.314921,1.12544,-1.069674,-0.9981042,0.03697136,0.0346239,0.03496246,355.6285,356.1741,356.1337
1666,11:59:59.2511,T,-1.338525,0.9642783,-1.295919,0.2527228,-0.9674595,-0.008161385,0.009317413,330.7352,181.4552,178.6534
1667,11:59:59.2621,H,-1.314936,1.125553,-1.069837,-0.9980905,0.03732329,0.03467077,0.03493341,355.5881,356.1698,356.1385
1667,11:59:59.2621,T,-1.338723,0.9643794,-1.296158,0.2526263,-0.9674845,-0.008123869,0.009364472,330.7467,181.4597,178.6568
1668,11:59:59.2730,H,-1.314895,1.125657,-1.07003,-0.9980793,0.03759327,0.03475871,0.03487542,355.557,356.1604,356.1465
1668,11:59:59.2730,T,-1.338738,0.964434,-1.296206,0.2525389,-0.9675074,-0.008004686,0.009455525,330.757,181.4671,178.6692
1669,11:59:59.2840,H,-1.314897,1.125737,-1.070207,-0.9980577,0.03798927,0.03490347,0.03492067,355.511,356.1454,356.1434
1669,11:59:59.2840,T,-1.338921,0.9645272,-1.296426,0.2524104,-0.9675416,-0.007944892,0.009446066,330.7721,181.4636,178.6774
1670,11:59:59.2950,H,-1.314879,1.125808,-1.070404,-0.9980374,0.03840988,0.03485916,0.03508494,355.4623,356.1528,356.1258
1670,11:59:59.2950,T,-1.339006,0.9644288,-1.296701,0.2522144,-0.9675946,-0.007775218,0.009394657,330.795,181.451,178.7012
1671,11:59:59.3060,H,-1.31478,1.125889,-1.070608,-0.9980205,0.0387604,0.03490884,0.03512996,355.4218,356.1485,356.1221
1671,11:59:59.3060,T,-1.339184,0.9645046,-1.296917,0.2520755,-0.9676304,-0.007818221,0.009400208,330.8115,181.4528,178.6959
1672,11:59:59.3169,H,-1.314685,1.125941,-1.070769,-0.9980011,0.0390766,0.03496563,0.0352738,355.3848,356.1438,356.107
1672,11:59:59.3169,T,-1.338698,0.9642504,-1.296389,0.2522015,-0.9676002,-0.007796271,0.009135721,330.7962,181.4187,178.7071
1673,11:59:59.3279,H,-1.314601,1.126045,-1.070913,-0.9979779,0.03944347,0.03508066,0.0354069,355.3418,356.1325,356.0935
1673,11:59:59.3289,T,-1.338857,0.9643359,-1.296556,0.2521535,-0.9676128,-0.007784795,0.009142244,330.8018,181.4191,178.7085
1674,11:59:59.3399,H,-1.314575,1.126124,-1.07109,-0.997959,0.03984569,0.03510398,0.03546696,355.2954,356.1316,356.0882
1674,11:59:59.3399,T,-1.338352,0.9642597,-1.296497,0.2520333,-0.9676457,-0.007740644,0.009007598,330.8158,181.4002,178.7188
1675,11:59:59.3508,H,-1.314495,1.126249,-1.071181,-0.9979371,0.04018153,0.03513309,0.03567417,355.256,356.1304,356.0657
1675,11:59:59.3508,T,-1.338148,0.9642307,-1.296615,0.2518309,-0.9677004,-0.00766131,0.008854096,330.8395,181.3776,178.7344
1676,11:59:59.3618,H,-1.314443,1.126313,-1.071338,-0.9979113,0.0405183,0.03522057,0.03592883,355.2161,356.1228,356.0381
1676,11:59:59.3618,T,-1.338271,0.9643244,-1.296797,0.251647,-0.9677494,-0.007711715,0.0086876,330.8611,181.3577,178.734
1677,11:59:59.3728,H,-1.314424,1.126413,-1.071556,-0.9978901,0.04077627,0.03532343,0.03612278,355.1854,356.1129,356.0172
1677,11:59:59.3728,T,-1.338369,0.9642538,-1.296965,0.25158,-0.9677667,-0.007643785,0.008764446,330.869,181.3651,178.7402
1678,11:59:59.3837,H,-1.314391,1.126483,-1.071759,-0.9978706,0.04096277,0.03543172,0.03634364,355.1627,356.1022,355.993
1678,11:59:59.3837,T,-1.338523,0.9643234,-1.297143,0.2514493,-0.9678011,-0.007670058,0.008688458,330.8844,181.356,178.7397
1679,11:59:59.3947,H,-1.314363,1.12656,-1.071914,-0.997848,0.04125096,0.03562501,0.03644945,355.1285,356.0816,355.9828
1679,11:59:59.3947,T,-1.337452,0.9636135,-1.296533,0.2515441,-0.9677786,-0.007617422,0.008502966,330.8729,181.3309,178.7523
1680,11:59:59.4057,H,-1.314346,1.12667,-1.072038,-0.9978338,0.04148782,0.03569866,0.03649667,355.1009,356.0742,355.9786
1680,11:59:59.4067,T,-1.337588,0.9636608,-1.296688,0.2513625,-0.9678259,-0.007615466,0.008480155,330.8944,181.3276,178.7537
1681,11:59:59.4177,H,-1.314366,1.126775,-1.072212,-0.9978176,0.04173138,0.03582372,0.03653947,355.0723,356.0609,355.9752
1681,11:59:59.4177,T,-1.337745,0.9639767,-1.297008,0.2510932,-0.9678926,-0.007775218,0.008697885,330.9268,181.3599,178.7269
1682,11:59:59.4286,H,-1.314344,1.126832,-1.072286,-0.997802,0.04193132,0.0360419,0.03652493,355.0486,356.0365,355.9786
1682,11:59:59.4286,T,-1.33789,0.964048,-1.297177,0.2509132,-0.9679391,-0.007756029,0.0087372,330.9481,181.3638,178.7284
1683,11:59:59.4396,H,-1.314371,1.126917,-1.072459,-0.9977786,0.04226856,0.03617785,0.03663981,355.0089,356.0227,355.9673
1683,11:59:59.4396,T,-1.338129,0.9641391,-1.29765,0.2507538,-0.9679803,-0.007460285,0.009000979,330.9669,181.3872,178.7576
1684,11:59:59.4506,H,-1.314334,1.127015,-1.072599,-0.9977627,0.04251548,0.03632661,0.03664001,354.98,356.0066,355.969
1684,11:59:59.4506,T,-1.338358,0.964065,-1.297856,0.25071,-0.967991,-0.00716377,0.00930621,330.972,181.4161,178.7854
1685,11:59:59.4615,H,-1.314269,1.127057,-1.072719,-0.9977413,0.04284906,0.0364536,0.03670538,354.941,355.9935,355.9633
1685,11:59:59.4615,T,-1.338551,0.9641354,-1.298051,0.2504936,-0.9680471,-0.007092695,0.009358902,330.9976,181.42,178.7932
1686,11:59:59.4735,H,-1.31426,1.12715,-1.07297,-0.9977238,0.04313326,0.03654983,0.03675327,354.9079,355.9838,355.9594
1686,11:59:59.4735,T,-1.337472,0.9636432,-1.297248,0.2506361,-0.9680105,-0.007122047,0.009296598,330.9807,181.4133,178.7911
1687,11:59:59.4845,H,-1.314197,1.127203,-1.073158,-0.9977096,0.04345557,0.0366142,0.03669716,354.8709,355.9773,355.9673
1687,11:59:59.4845,T,-1.337657,0.9637116,-1.297394,0.2505745,-0.9680265,-0.007073761,0.009331794,330.9879,181.4161,178.7962
1688,11:59:59.4955,H,-1.314164,1.127269,-1.073288,-0.9976895,0.04378424,0.03666493,0.03680019,354.8327,355.9732,355.9569
1688,11:59:59.4955,T,-1.337475,0.9637265,-1.297666,0.2503622,-0.96808,-0.00685118,0.009641237,331.0131,181.4476,178.8148
1689,11:59:59.5064,H,-1.31412,1.127354,-1.073406,-0.9976763,0.04407354,0.03669416,0.03678444,354.7995,355.9708,355.96
1689,11:59:59.5064,T,-1.337645,0.9638155,-1.297826,0.2502733,-0.9681035,-0.006720522,0.009686723,331.0235,181.4489,178.8301
1690,11:59:59.5175,H,-1.314138,1.127401,-1.073504,-0.9976628,0.04434624,0.03674641,0.0367713,354.7681,355.9658,355.9628
1690,11:59:59.5175,T,-1.337647,0.9639143,-1.29771,0.2502904,-0.9680981,-0.006635732,0.009837837,331.0215,181.4653,178.8359
1691,11:59:59.5285,H,-1.314123,1.127447,-1.073611,-0.9976509,0.04465568,0.03674325,0.03672107,354.7328,355.967,355.9697
1691,11:59:59.5285,T,-1.337831,0.9640149,-1.297842,0.2502353,-0.9681123,-0.006539598,0.009903506,331.028,181.4703,178.8461
1692,11:59:59.5394,H,-1.314144,1.127536,-1.07373,-0.9976361,0.04490455,0.03672615,0.03683607,354.7039,355.9705,355.9572
1692,11:59:59.5394,T,-1.337349,0.963546,-1.297308,0.2503068,-0.9680926,-0.006433928,0.01009426,331.0196,181.4912,178.853
1693,11:59:59.5504,H,-1.314134,1.127595,-1.073805,-0.9976261,0.04518712,0.03667738,0.03681201,354.6718,355.977,355.9608
1693,11:59:59.5504,T,-1.337181,0.9632686,-1.297096,0.2503741,-0.9680759,-0.006298166,0.01011196,331.0114,181.4892,178.8695
1694,11:59:59.5614,H,-1.314072,1.127677,-1.073942,-0.9976143,0.04539611,0.03663665,0.03691582,354.6476,355.983,355.9494
1694,11:59:59.5614,T,-1.337368,0.9633287,-1.29718,0.2502768,-0.9681007,-0.006272086,0.01016634,331.023,181.495,178.8713
1695,11:59:59.5724,H,-1.314077,1.127705,-1.074044,-0.9976067,0.04564562,0.03652311,0.03692437,354.6195,355.997,355.9487
1695,11:59:59.5724,T,-1.337709,0.9636241,-1.297522,0.250161,-0.9681295,-0.006182352,0.01032126,331.0367,181.5114,178.8779
1696,11:59:59.5843,H,-1.314014,1.127747,-1.074186,-0.9975939,0.04587617,0.03639654,0.0371071,354.5928,356.0134,355.9279
1696,11:59:59.5843,T,-1.337893,0.9637066,-1.297619,0.2501486,-0.9681327,-0.006194392,0.01031259,331.0382,181.5107,178.8766
1697,11:59:59.5953,H,-1.313967,1.127794,-1.074281,-0.997585,0.04606335,0.03630724,0.03720403,354.5714,356.0249,355.9169
1697,11:59:59.5953,T,-1.338457,0.9639858,-1.298013,0.249985,-0.9681746,-0.006082729,0.01041611,331.0575,181.5198,178.8878
1698,11:59:59.6063,H,-1.313977,1.127814,-1.074381,-0.9975864,0.04620706,0.03614254,0.03714807,354.5558,356.0441,355.923
1698,11:59:59.6063,T,-1.338643,0.96407,-1.298122,0.2499318,-0.9681877,-0.00609252,0.01046464,331.0639,181.5262,178.8851
1699,11:59:59.6175,H,-1.313984,1.127847,-1.074467,-0.997578,0.04641202,0.03592534,0.03732865,354.5325,356.0708,355.9018
1699,11:59:59.6175,T,-1.338632,0.9640239,-1.298126,0.2498959,-0.9681969,-0.006085177,0.01048029,331.0681,181.5278,178.8856
1700,11:59:59.6284,H,-1.313983,1.127868,-1.074605,-0.9975759,0.04651248,0.03581466,0.03736488,354.5213,356.0841,355.8973
1700,11:59:59.6284,T,-1.338817,0.9641119,-1.298235,0.2497677,-0.9682294,-0.006086402,0.01053064,331.0833,181.534,178.8841
1701,11:59:59.6394,H,-1.313916,1.127855,-1.074624,-0.9975671,0.04671157,0.03567743,0.03748618,354.4986,356.1013,355.8833
1701,11:59:59.6394,T,-1.33821,0.9637936,-1.298033,0.2498056,-0.9682189,-0.006114492,0.01058076,331.079,181.5414,178.8788
1702,11:59:59.6504,H,-1.31391,1.127889,-1.074735,-0.9975716,0.04674851,0.0355464,0.037442,354.4951,356.1163,355.8878
1702,11:59:59.6504,T,-1.3376,0.9635822,-1.297848,0.249831,-0.9682119,-0.006123016,0.01061661,331.076,181.5462,178.8765
1703,11:59:59.6613,H,-1.31396,1.127906,-1.07478,-0.9975677,0.04689765,0.03534096,0.03755375,354.4784,356.1411,355.8744
1703,11:59:59.6613,T,-1.337735,0.9636695,-1.297944,0.2497742,-0.9682264,-0.00616304,0.01060467,331.0828,181.5459,178.872
1704,11:59:59.6733,H,-1.313964,1.127935,-1.074836,-0.9975667,0.04701072,0.03523656,0.03753673,354.4659,356.1534,355.8761
1704,11:59:59.6733,T,-1.338674,0.9642302,-1.298465,0.2497602,-0.9682294,-0.006366408,0.0105462,331.0847,181.5451,178.8481
1705,11:59:59.6843,H,-1.314034,1.127935,-1.074822,-0.9975547,0.04724671,0.03514812,0.03764265,354.4388,356.1651,355.8643
1705,11:59:59.6843,T,-1.338817,0.9643263,-1.298563,0.2497896,-0.9682224,-0.006423497,0.01045181,331.0812,181.5351,178.8439
1706,11:59:59.6953,H,-1.31409,1.12799,-1.074861,-0.997556,0.04740759,0.03497655,0.03756794,354.4214,356.185,355.8725
1706,11:59:59.6953,T,-1.33903,0.9643666,-1.298644,0.2495939,-0.9682723,-0.006447809,0.01049095,331.1044,181.5404,178.84
1707,11:59:59.7062,H,-1.314164,1.128001,-1.074905,-0.9975458,0.04767638,0.0348663,0.03760074,354.3909,356.1989,355.869
1707,11:59:59.7062,T,-1.339192,0.9644649,-1.298729,0.2495717,-0.9682783,-0.006564614,0.01038961,331.1071,181.5313,178.8286
1708,11:59:59.7175,H,-1.314103,1.128021,-1.074898,-0.9975449,0.04779818,0.0347972,0.03753211,354.3775,356.2069,355.8769
1708,11:59:59.7175,T,-1.339577,0.9644903,-1.298908,0.2495176,-0.9682907,-0.006606475,0.01050585,331.1137,181.5473,178.8196
1709,11:59:59.7284,H,-1.314173,1.128052,-1.07493,-0.9975374,0.04792092,0.03476939,0.03760241,354.3633,356.2109,355.8691
1709,11:59:59.7284,T,-1.339766,0.9645897,-1.299004,0.2495539,-0.9682816,-0.006717196,0.01041826,331.1095,181.5399,178.8084
1710,11:59:59.7394,H,-1.314183,1.128085,-1.074952,-0.9975305,0.04805421,0.03474863,0.03763466,354.348,356.214,355.8657
1710,11:59:59.7394,T,-1.340198,0.9646776,-1.299218,0.249443,-0.9683094,-0.006719414,0.01049237,331.1227,181.5491,178.806
1711,11:59:59.7503,H,-1.314259,1.128103,-1.074978,-0.997533,0.04814716,0.03469838,0.03749533,354.338,356.2194,355.8818
1711,11:59:59.7503,T,-1.340246,0.9646586,-1.299196,0.249477,-0.9682993,-0.006699425,0.01062363,331.1188,181.5651,178.8041
1712,11:59:59.7613,H,-1.314358,1.128132,-1.07503,-0.9975291,0.04824352,0.03473736,0.03743801,354.3271,356.2149,355.8889
1712,11:59:59.7623,T,-1.340455,0.9647502,-1.299288,0.2494002,-0.9683195,-0.006732706,0.01056173,331.1279,181.5582,178.8021
1713,11:59:59.7733,H,-1.314347,1.128125,-1.075003,-0.997527,0.04829932,0.03481763,0.03734748,354.3207,356.2054,355.9
1713,11:59:59.7733,T,-1.340488,0.9648038,-1.29906,0.2493393,-0.9683338,-0.006978324,0.01053489,331.1355,181.5627,178.772
1714,11:59:59.7842,H,-1.314436,1.128133,-1.075042,-0.9975305,0.04832252,0.03487077,0.03717573,354.3185,356.1984,355.9201
1714,11:59:59.7842,T,-1.34071,0.9649101,-1.299135,0.2493789,-0.9683231,-0.00706533,0.01051648,331.1309,181.5633,178.7615
1715,11:59:59.7952,H,-1.314538,1.128139,-1.07501,-0.9975277,0.04835942,0.03496281,0.03711316,354.3141,356.1876,355.928
1715,11:59:59.7952,T,-1.340575,0.9647964,-1.299043,0.2493187,-0.9683392,-0.007112626,0.01043326,331.138,181.5541,178.7584
1716,11:59:59.8062,H,-1.314661,1.128124,-1.075058,-0.9975279,0.04845705,0.03503254,0.03691481,354.3034,356.1788,355.9515
1716,11:59:59.8062,T,-1.340793,0.964875,-1.299112,0.2493197,-0.9683378,-0.007201114,0.010481,331.1381,181.5631,178.7456
1717,11:59:59.8172,H,-1.314791,1.128152,-1.075027,-0.9975271,0.0484277,0.03518864,0.03682743,354.3065,356.1602,355.9623
1717,11:59:59.8172,T,-1.340864,0.9649037,-1.299276,0.2492004,-0.9683675,-0.007296701,0.01050018,331.1524,181.5683,178.7332
1718,11:59:59.8282,H,-1.314883,1.128177,-1.074996,-0.9975368,0.04837323,0.03521347,0.03661242,354.3134,356.1559,355.987
1718,11:59:59.8282,T,-1.341074,0.9649875,-1.299357,0.2491646,-0.9683762,-0.007375916,0.0105016,331.1567,181.571,178.7232
1719,11:59:59.8392,H,-1.315003,1.128191,-1.074978,-0.997535,0.04839458,0.03538393,0.03646575,354.3109,356.1356,356.005
1719,11:59:59.8392,T,-1.341264,0.9650625,-1.299398,0.2491189,-0.9683877,-0.00744929,0.01046962,331.1622,181.5692,178.715
1720,11:59:59.8501,H,-1.31513,1.128171,-1.074961,-0.9975371,0.04838919,0.03551883,0.03628466,354.3116,356.119,356.0266
1720,11:59:59.8501,T,-1.3412,0.964955,-1.299238,0.2491216,-0.9683859,-0.007471262,0.01055608,331.162,181.5809,178.7094
1721,11:59:59.8611,H,-1.315235,1.128185,-1.074996,-0.9975368,0.04842387,0.03560363,0.03616409,354.3078,356.1087,356.041
1721,11:59:59.8611,T,-1.341394,0.9650511,-1.29932,0.2492661,-0.9683484,-0.007475249,0.01057301,331.145,181.5835,178.708
1722,11:59:59.8731,H,-1.315319,1.128195,-1.074996,-0.9975345,0.04850245,0.03574593,0.03598377,354.2989,356.0916,356.0628
1722,11:59:59.8731,T,-1.341475,0.9650755,-1.299424,0.2492028,-0.9683656,-0.007471262,0.0105023,331.1524,181.5743,178.711
1723,11:59:59.8841,H,-1.31542,1.128209,-1.074989,-0.9975376,0.04848064,0.03583179,0.035838,354.3017,356.0808,356.08
1723,11:59:59.8841,T,-1.341674,0.9651393,-1.2995,0.2490822,-0.9683945,-0.00757918,0.01062433,331.167,181.593,178.6936
1724,11:59:59.8950,H,-1.315497,1.128186,-1.07493,-0.9975377,0.04845092,0.03603243,0.03567674,354.3049,356.0567,356.0996
1724,11:59:59.8950,T,-1.341439,0.9650117,-1.299442,0.2490333,-0.9684069,-0.007500126,0.01068725,331.1727,181.5982,178.7017
1725,11:59:59.9060,H,-1.31559,1.128164,-1.07491,-0.9975392,0.04851685,0.03613854,0.03543538,354.2979,356.0433,356.1282
1725,11:59:59.9060,T,-1.341628,0.9650997,-1.299513,0.2490587,-0.9684011,-0.007516994,0.01060959,331.1696,181.589,178.7021
1726,11:59:59.9170,H,-1.315696,1.128166,-1.074874,-0.9975385,0.04850944,0.03631117,0.03528895,354.2987,356.0226,356.146
1726,11:59:59.9170,T,-1.341543,0.9649965,-1.299344,0.2493007,-0.9683387,-0.007531847,0.0106145,331.1411,181.5907,178.6994
1727,11:59:59.9279,H,-1.315782,1.128179,-1.074874,-0.9975397,0.04853428,0.03640834,0.03512021,354.2961,356.0105,356.1661
1727,11:59:59.9279,T,-1.341717,0.9650732,-1.299402,0.2493673,-0.9683219,-0.007497145,0.0106124,331.1331,181.5895,178.7037
1728,11:59:59.9389,H,-1.31581,1.128167,-1.0748,-0.9975393,0.04853354,0.03656035,0.03497469,354.2962,355.9922,356.1837
1728,11:59:59.9389,T,-1.34169,0.9650717,-1.299378,0.2493791,-0.9683173,-0.007551605,0.01070815,331.1319,181.6034,178.6936
1729,11:59:59.9509,H,-1.315846,1.128195,-1.074722,-0.9975316,0.04860843,0.03672992,0.03491202,354.2872,355.9726,356.1921
1729,11:59:59.9509,T,-1.341863,0.9651488,-1.299448,0.2495137,-0.9682832,-0.007585076,0.01063414,331.116,181.5955,178.6915
1730,11:59:59.9618,H,-1.315964,1.128176,-1.074627,-0.9975373,0.04848293,0.03678523,0.03486516,354.3016,355.9655,356.1974
1730,11:59:59.9618,T,-1.341269,0.964779,-1.299062,0.2496184,-0.968258,-0.007431265,0.01057583,331.1032,181.5833,178.7126
1731,11:59:59.9728,H,-1.316085,1.128183,-1.074571,-0.9975389,0.04839679,0.03681651,0.03490532,354.3112,355.9619,356.1926
1731,11:59:59.9728,T,-1.340753,0.9644598,-1.298542,0.2497887,-0.968214,-0.007445288,0.01058005,331.0831,181.5847,178.7102
1732,11:59:59.9838,H,-1.316152,1.128186,-1.074532,-0.9975404,0.04825641,0.03692952,0.03493928,354.3267,355.9486,356.1888
1732,11:59:59.9838,T,-1.340876,0.9644955,-1.298586,0.2498619,-0.9681949,-0.007536792,0.01052923,331.0746,181.5814,178.7001
1733,11:59:59.9948,H,-1.316162,1.128146,-1.074485,-0.9975355,0.04823093,0.03698594,0.03505343,354.3289,355.9427,356.1759
1733,11:59:59.9948,T,-1.341187,0.9647363,-1.298736,0.2500037,-0.9681576,-0.007612531,0.01053701,331.0579,181.5853,178.6898
1734,12:00:00.0057,H,-1.316264,1.128101,-1.074509,-0.9975457,0.04803801,0.03701378,0.03499727,354.3512,355.9385,356.1819
1734,12:00:00.0057,T,-1.341322,0.9647825,-1.298813,0.2499598,-0.9681686,-0.007729086,0.01049166,331.0632,181.5832,178.6767
1735,12:00:00.0177,H,-1.316334,1.128111,-1.074493,-0.9975504,0.04786041,0.03719179,0.03491828,354.3712,355.917,356.1913
1735,12:00:00.0177,T,-1.341068,0.9647688,-1.29883,0.2497693,-0.9682161,-0.007876137,0.01053418,331.0861,181.5929,178.6572
1736,12:00:00.0277,H,-1.316432,1.128075,-1.074494,-0.9975593,0.04765961,0.03725914,0.03486849,354.3941,355.9082,356.1966
1736,12:00:00.0277,T,-1.341189,0.9648129,-1.298928,0.2497453,-0.9682218,-0.007955202,0.01051861,331.089,181.5935,178.6477
1737,12:00:00.0396,H,-1.316518,1.12811,-1.074533,-0.9975668,0.04750336,0.03735679,0.03476364,354.4121,355.8959,356.2086
1737,12:00:00.0396,T,-1.341248,0.9648814,-1.29896,0.2496357,-0.9682497,-0.007998168,0.01051436,331.1021,181.5941,178.6427
1738,12:00:00.0506,H,-1.316593,1.128054,-1.07452,-0.9975734,0.0473709,0.03736343,0.03474725,354.4273,355.8946,356.2101
1738,12:00:00.0506,T,-1.34137,0.9649351,-1.299052,0.2496415,-0.9682474,-0.008133951,0.01048953,331.1015,181.5954,178.6263
1739,12:00:00.0616,H,-1.316666,1.128001,-1.074557,-0.9975743,0.04724595,0.03745739,0.03479066,354.4411,355.8836,356.2051
1739,12:00:00.0616,T,-1.34226,0.9653026,-1.299604,0.2494574,-0.9682928,-0.008234997,0.01060046,331.1237,181.6123,178.6103
1740,12:00:00.0726,H,-1.316752,1.127976,-1.074548,-0.9975823,0.0471016,0.03746317,0.03474879,354.4578,355.8822,356.2094
1740,12:00:00.0726,T,-1.341746,0.9648536,-1.299175,0.2494345,-0.9682982,-0.008410458,0.0105016,331.1265,181.6054,178.5914
1741,12:00:00.0835,H,-1.316817,1.127968,-1.074522,-0.9975873,0.04697859,0.03753924,0.03468943,354.4718,355.8727,356.2162
1741,12:00:00.0835,T,-1.341871,0.9649059,-1.299265,0.2494666,-0.9682898,-0.008405142,0.01051861,331.1227,181.6075,178.5914
1742,12:00:00.0945,H,-1.316885,1.127946,-1.074492,-0.9975903,0.04695512,0.03760951,0.03455931,354.4748,355.8638,356.2315
1742,12:00:00.0945,T,-1.341984,0.9650601,-1.299303,0.2495691,-0.968263,-0.008571909,0.01042469,331.1107,181.6013,178.5731
1743,12:00:00.1055,H,-1.316958,1.127967,-1.074502,-0.9975998,0.04679899,0.03770396,0.03439276,354.493,355.8515,356.2506
1743,12:00:00.1065,T,-1.342114,0.9651212,-1.299389,0.249491,-0.9682826,-0.008592744,0.01045039,331.1201,181.605,178.5698
1744,12:00:00.1174,H,-1.317,1.127977,-1.074502,-0.9975984,0.04685836,0.03779061,0.03425994,354.4865,355.841,356.2665
1744,12:00:00.1174,T,-1.341478,0.9648126,-1.298876,0.2496503,-0.9682408,-0.008685884,0.01044468,331.1013,181.6077,178.5578
1745,12:00:00.1284,H,-1.317082,1.127993,-1.074503,-0.9976033,0.04687537,0.03783404,0.0340429,354.4853,355.8349,356.2918
1745,12:00:00.1284,T,-1.341592,0.9648658,-1.29893,0.2496425,-0.9682428,-0.008751684,0.01038674,331.1023,181.6025,178.5513
1746,12:00:00.1394,H,-1.317111,1.128026,-1.074525,-0.997606,0.04685126,0.03786721,0.03396144,354.4882,355.8305,356.3013
1746,12:00:00.1394,T,-1.341847,0.9650762,-1.299009,0.2496182,-0.9682484,-0.008822062,0.0103932,331.1053,181.6056,178.5423
1747,12:00:00.1503,H,-1.317186,1.128007,-1.074519,-0.9976046,0.04693303,0.03793388,0.0338139,354.4792,355.8223,356.3189
1747,12:00:00.1503,T,-1.341372,0.9648257,-1.298921,0.2494455,-0.9682916,-0.008848203,0.01048811,331.1259,181.618,178.5363
1748,12:00:00.1613,H,-1.317237,1.128033,-1.074561,-0.9975997,0.04700095,0.03805305,0.03373154,354.4713,355.8083,356.3293
1748,12:00:00.1613,T,-1.341452,0.9648689,-1.298965,0.2493839,-0.9683082,-0.008829659,0.01044682,331.1331,181.612,178.5402
