Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1673,10:42:31.0783,Trigger,0,0,0,0,0,0,0,0,0,0
1674,10:42:31.0902,H,-1.230747,1.13655,-1.076708,-0.9940569,0.08896136,0.05916831,0.02087655,349.6689,353.3505,358.1956
1674,10:42:31.0902,T,-1.242582,0.9400462,-1.250541,0.09796543,-0.9944476,-0.03828204,-0.003371882,348.7494,180.0464,175.5863
1675,10:42:31.1002,H,-1.230741,1.136555,-1.076718,-0.9940474,0.08906153,0.05914566,0.02096706,349.6569,353.3541,358.1855
1675,10:42:31.1002,T,-1.242367,0.9399719,-1.250469,0.0979392,-0.9944487,-0.03831394,-0.003424502,348.7522,180.0405,175.5832
1676,10:42:31.1112,H,-1.230711,1.136571,-1.076694,-0.9940397,0.08913919,0.05914572,0.02100606,349.6477,353.3546,358.1815
1676,10:42:31.1112,T,-1.243846,0.9402503,-1.251065,0.09810337,-0.9944197,-0.03863848,-0.003506203,348.7329,180.0355,175.5462
1677,10:42:31.1232,H,-1.230717,1.13659,-1.076719,-0.9940466,0.08907752,0.05913914,0.02095572,349.6551,353.3547,358.1868
1677,10:42:31.1232,T,-1.243702,0.9401613,-1.250996,0.09817505,-0.9944114,-0.03866278,-0.003573555,348.7244,180.0283,175.5441
1678,10:42:31.1341,H,-1.230735,1.136604,-1.076722,-0.994028,0.08917502,0.05925363,0.02109731,349.6428,353.343,358.1723
1678,10:42:31.1341,T,-1.244591,0.940303,-1.25135,0.09831671,-0.994388,-0.03890368,-0.003602626,348.7079,180.0283,175.5163
1679,10:42:31.1451,H,-1.230771,1.136606,-1.076749,-0.9940285,0.0891963,0.05925066,0.02099516,349.641,353.3423,358.1842
1679,10:42:31.1451,T,-1.24653,0.9411463,-1.252468,0.09828548,-0.9943863,-0.03902262,-0.003639661,348.7114,180.0253,175.5029
1680,10:42:31.1561,H,-1.230781,1.136602,-1.076763,-0.9940212,0.08926398,0.05925237,0.0210465,349.6329,353.3427,358.1787
1680,10:42:31.1561,T,-1.246475,0.9410769,-1.252445,0.0982879,-0.9943849,-0.0390522,-0.003625303,348.7112,180.0273,175.4993
1681,10:42:31.1670,H,-1.230767,1.136633,-1.07671,-0.9940229,0.08922922,0.05929779,0.02098518,349.6372,353.3367,358.1861
1681,10:42:31.1670,T,-1.247046,0.9414674,-1.252835,0.09841412,-0.9943676,-0.0391781,-0.003581885,348.6968,180.0343,175.484
1682,10:42:31.1780,H,-1.230785,1.136611,-1.076722,-0.9940241,0.08918899,0.05931915,0.02104031,349.6414,353.3348,358.1797
1682,10:42:31.1780,T,-1.247011,0.9414077,-1.252831,0.0984232,-0.9943681,-0.03914881,-0.003531611,348.696,180.0399,175.4868
1683,10:42:31.1890,H,-1.230801,1.136586,-1.076677,-0.9940284,0.08916245,0.05928217,0.02104938,349.6445,353.3391,358.178
1683,10:42:31.1890,T,-1.246011,0.941218,-1.252383,0.09838951,-0.9943773,-0.03900084,-0.00349343,348.7001,180.0425,175.5037
1684,10:42:31.2009,H,-1.230785,1.13659,-1.076684,-0.9940327,0.08908093,0.05933427,0.02104984,349.6537,353.333,358.178
1684,10:42:31.2009,T,-1.245928,0.941172,-1.252378,0.09832338,-0.9943835,-0.03901403,-0.003465593,348.7078,180.0455,175.5019
1685,10:42:31.2119,H,-1.230785,1.136603,-1.076744,-0.994037,0.08908017,0.05924214,0.02110707,349.6536,353.3444,358.1704
1685,10:42:31.2119,T,-1.245771,0.9413065,-1.252341,0.09826047,-0.9943945,-0.03888912,-0.00348061,348.715,180.0421,175.5166
1686,10:42:31.2229,H,-1.230774,1.136613,-1.076744,-0.994033,0.08912481,0.0592531,0.0210776,349.6487,353.3428,358.1742
1686,10:42:31.2229,T,-1.245668,0.9412783,-1.252322,0.09825515,-0.9943952,-0.03888548,-0.003465593,348.7156,180.0438,175.5169
