Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1618,12:01:42.1990,T,-1.269976,0.8270556,-1.285206,0.1481462,-0.988961,0.0004401308,0.002947436,342.9609,180.3415,179.9998
1619,12:01:42.2110,H,-1.271501,1.027762,-1.094794,-0.9973388,0.06569466,0.01344215,0.02861689,352.4259,358.6674,356.8011
1619,12:01:42.2110,T,-1.269739,0.8269925,-1.285066,0.1481775,-0.9889563,0.0004401308,0.00293223,342.9573,180.3397,180.0001
1620,12:01:42.2220,H,-1.271518,1.027752,-1.09478,-0.9973465,0.06553076,0.01347631,0.0287091,352.4444,358.6637,356.7906
1620,12:01:42.2220,T,-1.269699,0.8269967,-1.285049,0.1482503,-0.9889457,0.0004048615,0.00284976,342.9489,180.3306,179.9974
1621,12:01:42.2329,H,-1.271556,1.027698,-1.094762,-0.9973536,0.06546509,0.0134118,0.02864213,352.4523,358.6704,356.7978
1621,12:01:42.2329,T,-1.269781,0.8270353,-1.285145,0.148335,-0.988933,0.0002729575,0.00284976,342.9391,180.3329,179.9817
1622,12:01:42.2439,H,-1.271541,1.027774,-1.094743,-0.9973724,0.06525506,0.01340794,0.02846723,352.4766,358.6689,356.8177
1622,12:01:42.2439,T,-1.269742,0.8270149,-1.285104,0.1484944,-0.9889089,0.000211432,0.002922048,342.9206,180.3426,179.9731
1623,12:01:42.2549,H,-1.271573,1.027763,-1.09473,-0.9973778,0.06523454,0.0133892,0.0283353,352.4792,358.67,356.8328
1623,12:01:42.2549,T,-1.269718,0.8270743,-1.285059,0.1484587,-0.9889138,0.0001726335,0.003073652,342.9248,180.3613,179.9658
1624,12:01:42.2658,H,-1.271603,1.027749,-1.094728,-0.9973768,0.06526496,0.01347996,0.02825752,352.4756,358.659,356.8425
1624,12:01:42.2658,T,-1.269687,0.8270152,-1.285008,0.1482401,-0.9889462,0.0002729575,0.003199547,342.9501,180.3744,179.9755
1625,12:01:42.2778,H,-1.271674,1.027789,-1.094758,-0.9973794,0.06522364,0.01349009,0.02825693,352.4803,358.6577,356.8426
1625,12:01:42.2778,T,-1.269665,0.8270115,-1.28499,0.1481996,-0.988952,0.000345267,0.00327549,342.9547,180.3821,179.9827
1626,12:01:42.2888,H,-1.271709,1.027819,-1.094743,-0.9973746,0.0652576,0.01349528,0.02834114,352.4762,358.6579,356.8329
1626,12:01:42.2888,T,-1.26977,0.8270839,-1.285069,0.1484558,-0.9889137,0.000422864,0.003220436,342.925,180.3743,179.9928
1627,12:01:42.2997,H,-1.271667,1.027806,-1.094721,-0.9973744,0.06520683,0.01356336,0.02843163,352.4817,358.6505,356.8229
1627,12:01:42.2997,T,-1.269758,0.8270885,-1.285061,0.1486734,-0.9888812,0.000422864,0.003183204,342.8998,180.3699,179.9934
1628,12:01:42.3107,H,-1.27168,1.027799,-1.094791,-0.9973673,0.06521469,0.01352605,0.02868138,352.4806,358.6568,356.7939
1628,12:01:42.3107,T,-1.269789,0.8271089,-1.285086,0.1485914,-0.9888933,0.0004727763,0.003213488,342.9093,180.3726,179.9988
1629,12:01:42.3217,H,-1.27165,1.027782,-1.094785,-0.9973634,0.06518675,0.01359013,0.02884996,352.4834,358.6506,356.7749
1629,12:01:42.3217,T,-1.269758,0.827098,-1.285091,0.1484842,-0.9889095,0.0003860202,0.003197217,342.9218,180.3722,179.9889
1630,12:01:42.3326,H,-1.271638,1.027809,-1.094759,-0.9973682,0.0650848,0.01360244,0.02890727,352.495,358.6493,356.7682
1630,12:01:42.3326,T,-1.26974,0.8271372,-1.28507,0.1484287,-0.9889178,0.000345267,0.00322506,342.9282,180.3762,179.9836
1631,12:01:42.3436,H,-1.271678,1.027818,-1.094769,-0.9973723,0.06505049,0.01354616,0.02886947,352.4991,358.6554,356.7722
1631,12:01:42.3436,T,-1.26972,0.8271505,-1.285081,0.14842,-0.9889191,0.00029901,0.003229677,342.9292,180.3775,179.978
1632,12:01:42.3546,H,-1.27164,1.02781,-1.094795,-0.9973748,0.06507061,0.0135912,0.02871616,352.4969,358.6491,356.7902
1632,12:01:42.3546,T,-1.269832,0.8271832,-1.285111,0.1484892,-0.9889085,0.00029901,0.003316181,342.9212,180.3878,179.9764
1633,12:01:42.3656,H,-1.271659,1.027797,-1.094847,-0.9973757,0.0650565,0.01348642,0.02876423,352.4988,358.6615,356.7838
1633,12:01:42.3666,T,-1.269807,0.8271831,-1.285117,0.1484988,-0.9889066,0.000211432,0.003450511,342.9201,180.4053,179.9636
1634,12:01:42.3775,H,-1.271599,1.027773,-1.094874,-0.9973732,0.06508186,0.01346602,0.02880758,352.4959,358.6642,356.7787
1634,12:01:42.3775,T,-1.269749,0.827127,-1.285019,0.1485339,-0.9889011,0.00029901,0.003508327,342.916,180.4106,179.973
1635,12:01:42.3885,H,-1.271585,1.02778,-1.094908,-0.9973705,0.06513938,0.01336082,0.02881562,352.4896,358.6766,356.777
1635,12:01:42.3885,T,-1.269629,0.8270986,-1.284969,0.1484872,-0.9889078,0.0002729575,0.003577722,342.9214,180.4193,179.9687
1636,12:01:42.3995,H,-1.271499,1.027757,-1.094929,-0.997363,0.06528677,0.01322817,0.02880316,352.4731,358.6923,356.7776
1636,12:01:42.3995,T,-1.269599,0.8270928,-1.284975,0.1484439,-0.9889143,0.0003229677,0.003569383,342.9265,180.4174,179.9748
1637,12:01:42.4104,H,-1.271482,1.027778,-1.094962,-0.9973553,0.06541841,0.01312831,0.02881934,352.4583,358.7043,356.7751
1637,12:01:42.4104,T,-1.269618,0.8270875,-1.285065,0.1484123,-0.988919,0.00029901,0.003608825,342.9301,180.4225,179.9712
1638,12:01:42.4214,H,-1.271467,1.027798,-1.09501,-0.9973466,0.06555007,0.01303754,0.0288623,352.4435,358.7155,356.7696
1638,12:01:42.4214,T,-1.269589,0.8270886,-1.285088,0.148458,-0.9889124,0.000211432,0.003523162,342.9249,180.4139,179.9624
1639,12:01:42.4324,H,-1.271418,1.027851,-1.095026,-0.9973447,0.06562393,0.01293349,0.02880483,352.4354,358.7273,356.7755
1639,12:01:42.4324,T,-1.269527,0.8270952,-1.285053,0.1485522,-0.9888985,0.0002729575,0.003454827,342.9139,180.4047,179.9708
1640,12:01:42.4433,H,-1.27137,1.027856,-1.095032,-0.9973313,0.06575757,0.01291022,0.02897542,352.4199,358.7317,356.7557
1640,12:01:42.4443,T,-1.269493,0.8271064,-1.285054,0.1485067,-0.9889055,0.000211432,0.003411423,342.9192,180.4007,179.9643
1641,12:01:42.4553,H,-1.271376,1.027899,-1.095121,-0.9973233,0.06587674,0.0128486,0.02900534,352.4064,358.7394,356.7519
1641,12:01:42.4553,T,-1.269559,0.8271365,-1.285082,0.1484617,-0.9889128,0.0002729575,0.003245785,342.9244,180.3799,179.9746
1642,12:01:42.4663,H,-1.27135,1.027938,-1.095144,-0.9973137,0.0659882,0.01285592,0.02908339,352.3935,358.7395,356.743
1642,12:01:42.4663,T,-1.269526,0.8271463,-1.285094,0.1485046,-0.9889063,0.0002441406,0.003261814,342.9194,180.3823,179.9709
1643,12:01:42.4773,H,-1.271319,1.027959,-1.095207,-0.9973038,0.06610427,0.01283537,0.02916364,352.3801,358.7429,356.7337
1643,12:01:42.4773,T,-1.269524,0.827147,-1.285086,0.1484072,-0.9889209,0.0002441406,0.003266379,342.9307,180.3829,179.9708
1644,12:01:42.4882,H,-1.271307,1.028004,-1.095272,-0.9972975,0.06614658,0.01286657,0.02927239,352.375,358.7402,356.7215
1644,12:01:42.4882,T,-1.269579,0.8271325,-1.285129,0.1483976,-0.9889223,0.0001220703,0.003291374,342.9319,180.388,179.9559
1645,12:01:42.4992,H,-1.271267,1.028021,-1.095341,-0.997283,0.06632201,0.01296136,0.02932739,352.3545,358.7303,356.716
1645,12:01:42.4992,T,-1.269562,0.8271302,-1.285133,0.1483719,-0.9889261,0.0001220703,0.003309434,342.9349,180.3901,179.9556
1646,12:01:42.5102,H,-1.271205,1.028058,-1.095423,-0.9972668,0.06651704,0.01300167,0.02941941,352.3318,358.727,356.7058
1646,12:01:42.5102,T,-1.269709,0.8271961,-1.285218,0.1483332,-0.988932,0.0001220703,0.003300417,342.9394,180.3891,179.9558
1647,12:01:42.5211,H,-1.271166,1.028085,-1.095461,-0.9972539,0.06666628,0.01306463,0.02948954,352.3144,358.7207,356.6984
1647,12:01:42.5211,T,-1.269708,0.8271935,-1.285233,0.148241,-0.9889458,0.0001726335,0.00328911,342.95,180.3868,179.962
1648,12:01:42.5327,H,-1.271175,1.028124,-1.095576,-0.9972356,0.06692699,0.0130832,0.02951172,352.2844,358.7195,356.6962
1648,12:01:42.5327,T,-1.269749,0.8272213,-1.28533,0.1482672,-0.9889417,0.000211432,0.003322914,342.947,180.3901,179.966
1649,12:01:42.5437,H,-1.2711,1.028176,-1.095609,-0.9972258,0.06703907,0.0130987,0.02957689,352.2714,358.7186,356.6889
1649,12:01:42.5437,T,-1.269754,0.8272281,-1.285354,0.148267,-0.9889418,0.00029901,0.003298158,342.947,180.3856,179.9768
1650,12:01:42.5547,H,-1.271093,1.028232,-1.095693,-0.9972079,0.06721128,0.01316918,0.02975956,352.2512,358.7125,356.6685
1650,12:01:42.5547,T,-1.27004,0.8273821,-1.285472,0.1482948,-0.988938,0.0002441406,0.003206525,342.9438,180.3757,179.972
1651,12:01:42.5656,H,-1.271082,1.028255,-1.095699,-0.9971855,0.06742793,0.01320106,0.03000505,352.2259,358.7114,356.6406
1651,12:01:42.5656,T,-1.269999,0.8272969,-1.285337,0.1483077,-0.988936,0.0002441406,0.00322506,342.9423,180.3779,179.9716
1652,12:01:42.5766,H,-1.270992,1.028266,-1.095747,-0.9971825,0.0674989,0.01314613,0.02996636,352.2179,358.7177,356.6447
1652,12:01:42.5776,T,-1.270027,0.8273076,-1.285339,0.1483317,-0.9889324,0.0002441406,0.003229677,342.9395,180.3785,179.9715
1653,12:01:42.5886,H,-1.270951,1.028321,-1.095807,-0.9971744,0.06760478,0.01312895,0.03000905,352.2058,358.7203,356.6397
1653,12:01:42.5886,T,-1.270139,0.8273416,-1.2854,0.1483044,-0.9889365,0.000345267,0.003211169,342.9426,180.3745,179.9838
1654,12:01:42.5996,H,-1.270895,1.028323,-1.095851,-0.9971557,0.06784951,0.01315033,0.03006848,352.1776,358.7191,356.6332
1654,12:01:42.5996,T,-1.270136,0.8273306,-1.285396,0.1482638,-0.9889426,0.0003860203,0.003215806,342.9473,180.3743,179.9886
1655,12:01:42.6105,H,-1.270816,1.028398,-1.095912,-0.9971524,0.06791234,0.0131221,0.03005014,352.1704,358.7224,356.6352
1655,12:01:42.6105,T,-1.269915,0.8272532,-1.285325,0.1482017,-0.9889517,0.000422864,0.003243489,342.9545,180.377,179.9925
1656,12:01:42.6215,H,-1.270784,1.028418,-1.095957,-0.9971436,0.0680191,0.01311868,0.03009885,352.1581,358.7236,356.6296
1656,12:01:42.6215,T,-1.269939,0.8272569,-1.285354,0.1481199,-0.988964,0.0004401308,0.00323659,342.9639,180.3758,179.9947
1657,12:01:42.6325,H,-1.270737,1.028508,-1.096015,-0.9971336,0.06816282,0.01301328,0.03015281,352.1419,358.7366,356.6227
1657,12:01:42.6325,T,-1.269756,0.82718,-1.285251,0.1480543,-0.9889735,0.0005179005,0.003329634,342.9715,180.3855,180.0023
1658,12:01:42.6434,H,-1.27071,1.028541,-1.096049,-0.9971197,0.06836055,0.01289656,0.0302141,352.1195,358.7512,356.6148
1658,12:01:42.6434,T,-1.269783,0.8271917,-1.28526,0.1479933,-0.9889824,0.000545915,0.003382912,342.9786,180.3913,180.0047
1659,12:01:42.6544,H,-1.270592,1.028549,-1.096087,-0.9971108,0.06847473,0.0128241,0.03027895,352.1066,358.7605,356.6068
1659,12:01:42.6544,T,-1.269813,0.8272927,-1.285306,0.1479995,-0.9889814,0.0005725605,0.003404865,342.9778,180.3934,180.0075
1660,12:01:42.6664,H,-1.270551,1.028568,-1.096134,-0.9970945,0.06871414,0.01264088,0.0303503,352.0797,358.783,356.5973
1660,12:01:42.6664,T,-1.26985,0.8273033,-1.285318,0.1478801,-0.9889992,0.0006459354,0.003426677,342.9916,180.3947,180.0158
1661,12:01:42.6773,H,-1.270502,1.028618,-1.096196,-0.9970888,0.0688185,0.01251166,0.03035509,352.0681,358.7982,356.5958
1661,12:01:42.6773,T,-1.270429,0.8275321,-1.285617,0.1478689,-0.9890009,0.0005725605,0.003417969,342.993,180.3949,180.0073
1662,12:01:42.6883,H,-1.270423,1.028645,-1.096245,-0.9970783,0.06894938,0.01235837,0.03046751,352.0535,358.8173,356.5817
1662,12:01:42.6883,T,-1.270471,0.8275357,-1.285627,0.147911,-0.9889945,0.000634296,0.003437531,342.9881,180.3962,180.0142
1663,12:01:42.6993,H,-1.270319,1.028685,-1.096283,-0.9970724,0.06907304,0.01220874,0.03043789,352.0398,358.8347,356.584
1663,12:01:42.6993,T,-1.271276,0.8278749,-1.286054,0.1479092,-0.9889947,0.000622439,0.003456983,342.9883,180.3987,180.0125
1664,12:01:42.7103,H,-1.270274,1.02869,-1.096327,-0.9970546,0.06929596,0.01206708,0.03056889,352.0146,358.8528,356.5679
1664,12:01:42.7103,T,-1.271614,0.8280383,-1.286288,0.1478366,-0.9890059,0.0006103516,0.003376298,342.9967,180.3893,180.0125
1665,12:01:42.7212,H,-1.27021,1.028716,-1.096364,-0.9970375,0.0695372,0.01192342,0.03063869,351.9873,358.8708,356.5588
1665,12:01:42.7212,T,-1.271695,0.8280596,-1.286319,0.1478104,-0.9890094,0.00059802,0.003478468,342.9998,180.4016,180.0093
1666,12:01:42.7322,H,-1.270142,1.028755,-1.096442,-0.9970228,0.06974008,0.01173973,0.03072522,351.9645,358.8933,356.5475
1666,12:01:42.7322,T,-1.271183,0.8279117,-1.286196,0.147796,-0.9890115,0.0007524919,0.003461291,343.0013,180.3969,180.0279
1667,12:01:42.7442,H,-1.270065,1.028801,-1.096449,-0.9970077,0.06994738,0.01157449,0.03080712,351.9412,358.9138,356.5368
1667,12:01:42.7442,T,-1.271242,0.8279253,-1.286218,0.1478174,-0.9890085,0.0007012406,0.003424502,342.9989,180.3934,180.0224
1668,12:01:42.7551,H,-1.269956,1.028859,-1.096471,-0.9969925,0.07015469,0.01144174,0.03087568,351.9178,358.9304,356.528
1668,12:01:42.7551,T,-1.271288,0.8280213,-1.286295,0.147856,-0.9890022,0.0008188726,0.003552645,342.9944,180.4065,180.0341
1669,12:01:42.7661,H,-1.269871,1.028911,-1.096475,-0.9969726,0.07041561,0.01128037,0.03098516,351.8883,358.9507,356.5141
1669,12:01:42.7661,T,-1.271337,0.8280394,-1.286327,0.147937,-0.9889905,0.0007623289,0.00344619,342.985,180.3949,180.0293
1670,12:01:42.7771,H,-1.269871,1.028965,-1.096471,-0.9969583,0.07062525,0.01116955,0.03100902,351.8646,358.9644,356.5106
1670,12:01:42.7771,T,-1.27153,0.8281283,-1.286435,0.1480038,-0.9889809,0.000545915,0.003369671,342.9774,180.3897,180.0049
1671,12:01:42.7881,H,-1.26982,1.028985,-1.096434,-0.9969436,0.07081259,0.01098898,0.03111786,351.8436,358.9868,356.4966
1671,12:01:42.7881,T,-1.271282,0.8280237,-1.286234,0.1480285,-0.9889772,0.0006103516,0.003380709,342.9745,180.3899,180.0124
1672,12:01:42.7990,H,-1.269782,1.029017,-1.096434,-0.9969349,0.07089297,0.01088956,0.03124875,351.8346,358.9996,356.4807
1672,12:01:42.7990,T,-1.271333,0.8280448,-1.286265,0.1480264,-0.9889774,0.0005459151,0.003404865,342.9747,180.3939,180.0043
1673,12:01:42.8100,H,-1.269792,1.02898,-1.096396,-0.9969325,0.07093421,0.01073596,0.03128344,351.8303,359.0178,356.4755
1673,12:01:42.8100,T,-1.271673,0.8281281,-1.286333,0.1480906,-0.9889678,0.0004727763,0.003398294,342.9673,180.3944,179.9957
1674,12:01:42.8210,H,-1.269749,1.028979,-1.096392,-0.9969304,0.07095928,0.01072077,0.03129984,351.8275,359.0198,356.4735
1674,12:01:42.8210,T,-1.271744,0.8281453,-1.286348,0.1482041,-0.9889511,0.0003860203,0.003351936,342.9542,180.3905,179.9862
1675,12:01:42.8329,H,-1.269708,1.028967,-1.096305,-0.9969331,0.07091808,0.01071008,0.03131026,351.8322,359.0209,356.4722
1675,12:01:42.8329,T,-1.271425,0.8280501,-1.286133,0.1482178,-0.988949,0.000422864,0.003351936,342.9526,180.3898,179.9906
1676,12:01:42.8439,H,-1.269757,1.028934,-1.096266,-0.9969345,0.07089721,0.01061837,0.03134453,351.8349,359.0317,356.4674
1676,12:01:42.8439,T,-1.271485,0.8280702,-1.286134,0.148231,-0.9889469,0.000422864,0.003382912,342.9511,180.3935,179.99
1677,12:01:42.8549,H,-1.269734,1.028934,-1.096234,-0.9969395,0.07080588,0.01068702,0.03136663,351.8452,359.0237,356.4654
1677,12:01:42.8549,T,-1.271918,0.8282028,-1.286272,0.1482323,-0.9889469,0.0003860203,0.003351936,342.951,180.3905,179.9862
1678,12:01:42.8658,H,-1.269769,1.028911,-1.096188,-0.9969462,0.0707133,0.01071131,0.03135911,351.8557,359.0205,356.4664
1678,12:01:42.8658,T,-1.272002,0.8282466,-1.286286,0.1482389,-0.9889458,0.0003860203,0.003360816,342.9502,180.3915,179.9861
1679,12:01:42.8768,H,-1.269781,1.028906,-1.09616,-0.9969491,0.07070321,0.0107783,0.03126535,351.8567,359.012,356.4778
1679,12:01:42.8768,T,-1.271907,0.8282421,-1.28625,0.1482612,-0.9889423,0.0004401308,0.003407052,342.9476,180.396,179.9916
1680,12:01:42.8878,H,-1.269842,1.028839,-1.096118,-0.9969526,0.0706262,0.01084993,0.03130026,351.8653,359.0037,356.4743
1680,12:01:42.8878,T,-1.271848,0.828198,-1.286303,0.1482361,-0.9889461,0.0004401308,0.003398294,342.9505,180.395,179.9918
1681,12:01:42.8988,H,-1.269867,1.028798,-1.096074,-0.9969667,0.07047056,0.01096035,0.03116553,351.8829,358.9893,356.4907
1681,12:01:42.8988,T,-1.271925,0.8282291,-1.286323,0.1481821,-0.9889541,0.0004882813,0.003417969,342.9567,180.3965,179.9972
1682,12:01:42.9107,H,-1.269938,1.028806,-1.09615,-0.9969745,0.07034303,0.01110459,0.03115274,351.897,358.9722,356.4933
1682,12:01:42.9107,T,-1.271793,0.8281941,-1.286407,0.1481028,-0.9889662,0.0005854287,0.003322914,342.9659,180.3835,180.0104
1683,12:01:42.9217,H,-1.26996,1.028795,-1.096119,-0.9969847,0.07016614,0.01116902,0.0312008,351.9171,358.9645,356.4882
1683,12:01:42.9217,T,-1.271865,0.82821,-1.286442,0.1481252,-0.9889628,0.0005179005,0.003351936,342.9633,180.3881,180.0019
1684,12:01:42.9327,H,-1.269963,1.028737,-1.096053,-0.9969896,0.07007895,0.01116037,0.03124233,351.9271,358.9655,356.4832
1684,12:01:42.9327,T,-1.27165,0.8281872,-1.286383,0.1481434,-0.9889597,0.0005593965,0.003459138,342.9612,180.4001,180.0049
1685,12:01:42.9436,H,-1.269994,1.02871,-1.096015,-0.9970013,0.06995558,0.01134454,0.03107945,351.9408,358.9425,356.5035
1685,12:01:42.9436,T,-1.271716,0.8282117,-1.286419,0.1481527,-0.9889584,0.0006103516,0.003441863,342.9601,180.3971,180.0112
1686,12:01:42.9546,H,-1.270038,1.02873,-1.095966,-0.9970126,0.06981099,0.01137934,0.03103087,351.9573,358.9377,356.5093
1686,12:01:42.9546,T,-1.271572,0.8281538,-1.286337,0.1481505,-0.9889588,0.00059802,0.003400486,342.9603,180.3924,180.0105
1687,12:01:42.9656,H,-1.270069,1.028715,-1.095942,-0.9970084,0.06984759,0.01148504,0.0310432,351.9527,358.9257,356.5088
1687,12:01:42.9656,T,-1.271634,0.828172,-1.286354,0.1481845,-0.9889537,0.0006103516,0.003407052,342.9564,180.393,180.0118
1688,12:01:42.9775,H,-1.270125,1.028739,-1.095884,-0.9970189,0.0696884,0.01150079,0.03106121,351.9709,358.9235,356.5067
1688,12:01:42.9775,T,-1.272011,0.8282584,-1.286415,0.1482474,-0.9889449,0.0005179005,0.003234288,342.9492,180.3742,180.0039
1689,12:01:42.9885,H,-1.270224,1.028688,-1.095834,-0.9970167,0.06974142,0.01160346,0.03097342,351.9646,358.9111,356.5177
1689,12:01:42.9885,T,-1.272234,0.8282355,-1.286353,0.1483653,-0.9889275,0.00029901,0.003192553,342.9356,180.3731,179.9787
1690,12:01:42.9995,H,-1.270231,1.028673,-1.095757,-0.9970167,0.06972205,0.01164905,0.03099775,351.9666,358.9059,356.5153
1690,12:01:42.9995,T,-1.272306,0.8282623,-1.28637,0.148424,-0.9889188,0.0002441407,0.003154992,342.9288,180.3697,179.9728
1691,12:01:43.0105,H,-1.270292,1.028663,-1.095699,-0.9970188,0.06975165,0.01174605,0.03082556,351.9631,358.8935,356.5359
1691,12:01:43.0105,T,-1.272688,0.8283873,-1.286583,0.1484581,-0.9889136,0.0001726335,0.003183204,342.9249,180.3743,179.9638
1692,12:01:43.0214,H,-1.27033,1.028659,-1.095663,-0.9970273,0.06969317,0.01183875,0.03064761,351.9696,358.8811,356.5572
1692,12:01:43.0214,T,-1.272773,0.8283895,-1.286579,0.1484292,-0.9889176,0.0001726335,0.003270938,342.9282,180.3847,179.9623
1693,12:01:43.0324,H,-1.27036,1.028697,-1.095603,-0.9970286,0.06973316,0.01194452,0.03047313,351.9649,358.8676,356.5782
1693,12:01:43.0324,T,-1.272352,0.8283763,-1.286448,0.1484239,-0.988918,0.0003229677,0.003385113,342.9288,180.3955,179.9781
1694,12:01:43.0434,H,-1.270405,1.028694,-1.095537,-0.9970306,0.06974847,0.0119585,0.0303686,351.9632,358.8652,356.5905
1694,12:01:43.0434,T,-1.272438,0.8284105,-1.286479,0.1483214,-0.9889335,0.0002729575,0.003345261,342.9407,180.3917,179.9729
1695,12:01:43.0543,H,-1.270409,1.028663,-1.095498,-0.9970339,0.06968742,0.01203169,0.03037045,351.97,358.8566,356.5908
1695,12:01:43.0543,T,-1.272789,0.8284923,-1.286723,0.1484722,-0.988911,0.000211432,0.003304928,342.9232,180.388,179.9662
1696,12:01:43.0653,H,-1.270433,1.028669,-1.095456,-0.997035,0.06963187,0.01206612,0.030448,351.9761,358.8531,356.5821
1696,12:01:43.0653,T,-1.272887,0.8285452,-1.286764,0.1486444,-0.9888856,0.000211432,0.003176175,342.9033,180.3728,179.9685
1697,12:01:43.0773,H,-1.270495,1.028636,-1.095443,-0.9970412,0.06953058,0.01214669,0.03044517,351.9875,358.8434,356.583
1697,12:01:43.0773,T,-1.272399,0.8284614,-1.286631,0.1486978,-0.9888777,0.00029901,0.003131288,342.897,180.3659,179.9796
1698,12:01:43.0882,H,-1.270517,1.028643,-1.095409,-0.9970609,0.06926566,0.01214438,0.03040488,352.018,358.8425,356.5874
1698,12:01:43.0882,T,-1.272923,0.8286316,-1.28682,0.1487256,-0.9888737,0.000211432,0.003071227,342.8939,180.3604,179.9703
1699,12:01:43.0992,H,-1.270578,1.028637,-1.095377,-0.9970676,0.06911676,0.01228226,0.03046745,352.0345,358.8266,356.5812
1699,12:01:43.0992,T,-1.273008,0.8286593,-1.286875,0.1486332,-0.9888876,0.0001726335,0.0030688,342.9046,180.3607,179.9658
