Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1708,10:31:34.9998,Trigger,0,0,0,0,0,0,0,0,0,0
1709,10:31:35.0108,H,-1.325081,1.155138,-1.150107,-0.9994605,-0.02095507,-0.02194786,0.01256703,2.432316,2.486526,358.612
1709,10:31:35.0108,T,-1.336393,0.9264978,-1.376547,0.1138474,-0.9932227,-0.02337862,0.0009533996,346.932,180.4245,177.2546
1710,10:31:35.0218,H,-1.325048,1.155215,-1.150212,-0.999459,-0.02088991,-0.02209965,0.0125273,2.424961,2.504114,358.6168
1710,10:31:35.0218,T,-1.336471,0.9264972,-1.376589,0.1138216,-0.9932259,-0.02336459,0.001071163,346.9353,180.438,177.2547
1711,10:31:35.0327,H,-1.32505,1.155259,-1.150303,-0.9994585,-0.02078669,-0.0222499,0.01247669,2.413213,2.5216,358.6227
1711,10:31:35.0327,T,-1.335921,0.9263948,-1.376421,0.113606,-0.9932547,-0.02318854,0.001125433,346.9602,180.4414,177.2748
1712,10:31:35.0447,H,-1.325081,1.155287,-1.150338,-0.9994578,-0.02055467,-0.02253005,0.01241032,2.386846,2.554183,358.6304
1712,10:31:35.0447,T,-1.337081,0.9266634,-1.376837,0.1136597,-0.9932389,-0.02358959,0.001291871,346.9547,180.4663,177.2256
1713,10:31:35.0557,H,-1.32508,1.155321,-1.150441,-0.9994576,-0.02044081,-0.02265388,0.01238954,2.373915,2.568578,358.6328
1713,10:31:35.0557,T,-1.337201,0.9266596,-1.376886,0.1135706,-0.9932467,-0.02368164,0.001402481,346.9653,180.4802,177.2135
1714,10:31:35.0666,H,-1.325128,1.155344,-1.150464,-0.9994549,-0.02026154,-0.02290064,0.01244698,2.353862,2.59697,358.6263
1714,10:31:35.0666,T,-1.338243,0.9269819,-1.377385,0.1135174,-0.9932447,-0.02400754,0.001548899,346.972,180.5015,177.1735
1715,10:31:35.0776,H,-1.325201,1.155383,-1.150594,-0.9994556,-0.02006959,-0.02302533,0.0124723,2.332106,2.611454,358.6232
1715,10:31:35.0776,T,-1.338393,0.9269745,-1.377437,0.1134898,-0.993246,-0.02407758,0.001642288,346.9755,180.5133,177.1641
1716,10:31:35.0886,H,-1.32522,1.155406,-1.150664,-0.9994546,-0.0198819,-0.0232117,0.01250461,2.310942,2.632992,358.6195
1716,10:31:35.0886,T,-1.33769,0.9267858,-1.377195,0.113334,-0.9932693,-0.02385124,0.001605584,346.9933,180.5055,177.1912
1717,10:31:35.0996,H,-1.325289,1.155497,-1.150772,-0.9994559,-0.0197138,-0.02332286,0.01246158,2.291723,2.646053,358.6242
1717,10:31:35.0996,T,-1.337798,0.9267977,-1.37725,0.1133384,-0.9932671,-0.02391924,0.001642288,346.9929,180.5107,177.1828
1718,10:31:35.1115,H,-1.32532,1.155544,-1.150869,-0.9994599,-0.0195683,-0.0233282,0.01236638,2.274806,2.647067,358.6348
1718,10:31:35.1115,T,-1.33752,0.9268066,-1.377272,0.1132326,-0.9932837,-0.02373444,0.001619446,347.0049,180.5052,177.2048
1719,10:31:35.1225,H,-1.325366,1.155598,-1.150992,-0.9994626,-0.0193602,-0.02341752,0.01230205,2.250914,2.657719,358.6418
1719,10:31:35.1225,T,-1.337607,0.9268155,-1.377322,0.1132144,-0.9932821,-0.02388339,0.001655842,347.0072,180.5114,177.187
1720,10:31:35.1335,H,-1.32541,1.155634,-1.151094,-0.9994657,-0.01914344,-0.02344557,0.01233674,2.226209,2.66113,358.6374
1720,10:31:35.1335,T,-1.337072,0.9266444,-1.37708,0.1130706,-0.9933008,-0.02379181,0.001586914,347.0235,180.5017,177.1987
1721,10:31:35.1444,H,-1.325467,1.155687,-1.151127,-0.9994662,-0.01898762,-0.02352699,0.01238311,2.208592,2.670562,358.6318
1721,10:31:35.1444,T,-1.337135,0.9266611,-1.377131,0.1130353,-0.9933019,-0.02391426,0.001558489,347.0276,180.4999,177.1848
1722,10:31:35.1554,H,-1.325556,1.155717,-1.151232,-0.9994669,-0.01877753,-0.02360483,0.01249359,2.184924,2.679513,358.6187
1722,10:31:35.1554,T,-1.338269,0.9268731,-1.377512,0.1130755,-0.9932859,-0.02438414,0.001563263,347.0232,180.5068,177.1298
1723,10:31:35.1664,H,-1.325601,1.155756,-1.151274,-0.9994731,-0.01856947,-0.02356135,0.01239361,2.160757,2.675009,358.6296
1723,10:31:35.1664,T,-1.337675,0.9267204,-1.377238,0.1130177,-0.9932949,-0.02429383,0.001449505,347.0295,180.4922,177.142
1724,10:31:35.1774,H,-1.325665,1.155789,-1.15136,-0.9994787,-0.0182991,-0.02358969,0.01229017,2.129542,2.678824,358.6408
1724,10:31:35.1774,T,-1.337741,0.9267358,-1.377275,0.1129645,-0.9932981,-0.02441315,0.001386452,347.0355,180.4862,177.1289
1725,10:31:35.1893,H,-1.325756,1.155813,-1.151486,-0.999484,-0.01805297,-0.02360292,0.01219548,2.101107,2.68085,358.651
1725,10:31:35.1893,T,-1.338511,0.926833,-1.377616,0.1129594,-0.993287,-0.02488589,0.001353825,347.0362,180.4887,177.0741
1726,10:31:35.2003,H,-1.325806,1.15585,-1.15164,-0.9994935,-0.01767163,-0.02356581,0.01204368,2.056959,2.677386,358.6673
1726,10:31:35.2003,T,-1.338619,0.9268445,-1.377667,0.1129377,-0.9932873,-0.02497494,0.001342774,347.0388,180.4885,177.0639
1727,10:31:35.2111,H,-1.325914,1.155913,-1.151741,-0.9994993,-0.01748653,-0.02354218,0.01188463,2.035295,2.675228,358.685
1727,10:31:35.2111,T,-1.337546,0.926468,-1.377351,0.1127998,-0.9933084,-0.02476042,0.001250849,347.0543,180.4745,177.0903
1728,10:31:35.2220,H,-1.326032,1.155946,-1.151859,-0.9995043,-0.0171958,-0.0235915,0.01178629,2.001786,2.681437,358.6956
1728,10:31:35.2220,T,-1.337617,0.926476,-1.377401,0.1127557,-0.9933099,-0.02490324,0.001226791,347.0594,180.4734,177.074
1729,10:31:35.2330,H,-1.326165,1.155996,-1.151954,-0.9995114,-0.01695054,-0.02350052,0.01172858,1.973415,2.671416,358.7014
1729,10:31:35.2330,T,-1.33849,0.9267334,-1.377844,0.1128059,-0.9932961,-0.02522606,0.001202253,347.0536,180.475,177.0365
1730,10:31:35.2440,H,-1.326229,1.156038,-1.152045,-0.9995181,-0.01675011,-0.02346084,0.01151563,1.949831,2.667523,358.7252
1730,10:31:35.2440,T,-1.337707,0.9265381,-1.377557,0.1127391,-0.9933063,-0.02512396,0.001170857,347.0612,180.4698,177.049
1731,10:31:35.2550,H,-1.326345,1.156073,-1.152129,-0.9995267,-0.0165469,-0.02329346,0.0114026,1.926036,2.648789,358.7373
1731,10:31:35.2550,T,-1.337793,0.9265659,-1.377625,0.1127805,-0.9932981,-0.02526325,0.001071163,347.0562,180.4601,177.0339
1732,10:31:35.2659,H,-1.326427,1.156131,-1.152194,-0.9995334,-0.0163845,-0.02318475,0.01127189,1.906948,2.636764,358.7517
1732,10:31:35.2659,T,-1.337499,0.9265448,-1.377538,0.1127681,-0.9933012,-0.02520508,0.0009134906,347.0571,180.4409,177.0428
1733,10:31:35.2779,H,-1.326531,1.156181,-1.152205,-0.999543,-0.01613179,-0.02302736,0.01110131,1.877351,2.619332,358.7703
1733,10:31:35.2779,T,-1.33757,0.9265655,-1.377604,0.1127597,-0.9933005,-0.02526944,0.0009455527,347.0582,180.4455,177.0349
1734,10:31:35.2889,H,-1.326666,1.156203,-1.152265,-0.9995515,-0.01593551,-0.02289974,0.01088158,1.854134,2.60533,358.7947
1734,10:31:35.2889,T,-1.336911,0.9263357,-1.377213,0.1127076,-0.9933105,-0.02510734,0.0009134906,347.0641,180.4394,177.0543
1735,10:31:35.2998,H,-1.326796,1.156229,-1.152244,-0.9995584,-0.01594865,-0.02270975,0.0106351,1.854774,2.583989,358.8227
1735,10:31:35.2998,T,-1.336976,0.9263475,-1.377255,0.1126616,-0.9933124,-0.0252423,0.0008802615,347.0693,180.4372,177.0391
1736,10:31:35.3108,H,-1.326954,1.156244,-1.152301,-0.9995645,-0.01590383,-0.02254125,0.01047515,1.84903,2.565013,358.8405
1736,10:31:35.3108,T,-1.337529,0.926217,-1.377204,0.1128575,-0.9932768,-0.02575626,0.001013992,347.0474,180.4602,176.977
1737,10:31:35.3218,H,-1.327077,1.15623,-1.152318,-0.9995686,-0.01585346,-0.02242214,0.01042661,1.842996,2.5515,358.8458
1737,10:31:35.3218,T,-1.337634,0.926229,-1.37722,0.1128374,-0.9932759,-0.02587919,0.0009841623,347.0497,180.4583,176.963
1738,10:31:35.3327,H,-1.327224,1.156221,-1.152373,-0.9995723,-0.01591171,-0.02225201,0.01033133,1.849233,2.532107,358.8565
1738,10:31:35.3327,T,-1.337811,0.925979,-1.377135,0.113026,-0.9932439,-0.02628001,0.001006618,347.0282,180.4669,176.9157
1739,10:31:35.3437,H,-1.32736,1.156207,-1.152409,-0.9995786,-0.01589647,-0.02209876,0.01007845,1.846675,2.515018,358.8852
1739,10:31:35.3437,T,-1.338879,0.9264699,-1.377747,0.1130167,-0.9932376,-0.02655696,0.0009917039,347.0293,180.4688,176.8835
1740,10:31:35.3557,H,-1.327489,1.156205,-1.152419,-0.9995849,-0.01593369,-0.02180803,0.01003689,1.850513,2.481722,358.8895
1740,10:31:35.3557,T,-1.339037,0.926486,-1.377788,0.1130076,-0.9932356,-0.02667174,0.0009455526,347.0303,180.4649,176.8707
