Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1650,19:00:13.2771,Trigger,0,0,0,0,0,0,0,0,0,0
1651,19:00:13.2881,H,-1.480869,1.055011,-0.7056897,-0.9990707,0.02773967,0.03292808,-0.001996861,356.8301,356.2153,0.333793
1651,19:00:13.2881,T,-1.467804,0.8425672,-0.9078813,0.199337,-0.9782717,-0.05659772,-0.006776826,336.997,180.5792,173.2599
1652,19:00:13.2990,H,-1.480832,1.055011,-0.7056683,-0.9990754,0.02772241,0.0328035,-0.001944319,356.8319,356.2298,0.3273073
1652,19:00:13.2990,T,-1.467712,0.8425138,-0.9078647,0.1992968,-0.9782875,-0.05646712,-0.006780125,337.0016,180.5752,173.276
1653,19:00:13.3100,H,-1.480843,1.055042,-0.7056841,-0.9990745,0.02773484,0.03281867,-0.001958955,356.8305,356.228,0.3290808
1653,19:00:13.3100,T,-1.467704,0.8424681,-0.9078664,0.199077,-0.9783336,-0.05643769,-0.006820661,337.027,180.5679,173.2814
1654,19:00:13.3210,H,-1.480822,1.055051,-0.7056922,-0.9990675,0.02791141,0.03288032,-0.002018741,356.8105,356.2207,0.3368034
1654,19:00:13.3210,T,-1.467744,0.8424888,-0.9079292,0.1989066,-0.9783708,-0.05638909,-0.00685118,337.0467,180.5616,173.2887
1655,19:00:13.3320,H,-1.480852,1.055074,-0.7057304,-0.9990636,0.02795072,0.03296883,-0.001925148,356.8057,356.2108,0.3265046
1655,19:00:13.3320,T,-1.467747,0.8424789,-0.9079359,0.1987619,-0.9783992,-0.05641035,-0.006821754,337.0638,180.5647,173.2859
1656,19:00:13.3429,H,-1.480833,1.055097,-0.7057433,-0.9990563,0.02799982,0.03315161,-0.001879327,356.8,356.1899,0.322024
1656,19:00:13.3429,T,-1.467781,0.8424687,-0.9079884,0.1986925,-0.9784109,-0.05643663,-0.006948364,337.071,180.5494,173.286
1657,19:00:13.3549,H,-1.480809,1.055153,-0.7057399,-0.9990488,0.02809891,0.03330383,-0.001725998,356.7881,356.1729,0.3053126
1657,19:00:13.3549,T,-1.467776,0.8424761,-0.9079884,0.1987113,-0.9784099,-0.05637852,-0.007025145,337.0682,180.5387,173.295
1658,19:00:13.3659,H,-1.480823,1.055179,-0.7057763,-0.9990399,0.02817063,0.03351803,-0.001564378,356.7793,356.1488,0.2877482
1658,19:00:13.3659,T,-1.467774,0.8424684,-0.9080713,0.1987268,-0.9784061,-0.05638023,-0.007095845,337.0659,180.5303,173.2964
