Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1611,19:39:04.9952,Trigger,0,0,0,0,0,0,0,0,0,0
1612,19:39:05.0071,H,-1,428389,1,137653,-1,12738,-0,999251,0,007407545,-0,03716779,-0,007816525,359,1185,4,2537,0,8636224
1612,19:39:05.0071,T,-1,440922,0,9264389,-1,350623,0,1397761,-0,9897061,0,002193872,0,03065326,343,9301,183,5836,179,748
1613,19:39:05.0181,H,-1,42854,1,137681,-1,127373,-0,9992628,0,007542671,-0,03684553,-0,007709001,359,1037,4,216732,0,8510241
1613,19:39:05.0181,T,-1,44112,0,9264665,-1,350601,0,1398406,-0,9896913,0,002376455,0,03082487,343,9221,183,6009,179,7664
1614,19:39:05.0291,H,-1,428729,1,137741,-1,127394,-0,9992713,0,007642745,-0,03664199,-0,00747752,359,0934,4,193521,0,8242769
1614,19:39:05.0291,T,-1,441391,0,926517,-1,35059,0,1399209,-0,9896785,0,002462676,0,030864,343,9125,183,6042,179,7756
1615,19:39:05.0401,H,-1,428845,1,137834,-1,127382,-0,9992803,0,007712014,-0,03638495,-0,007452326,359,0858,4,164015,0,8213372
1615,19:39:05.0401,T,-1,441061,0,9264522,-1,35041,0,1399195,-0,989675,0,002745904,0,03095728,343,9116,183,6105,179,8075
1616,19:39:05.0510,H,-1,428958,1,137881,-1,127376,-0,9992886,0,007774149,-0,03618632,-0,007259066,359,0797,4,141368,0,7991282
1616,19:39:05.0510,T,-1,441147,0,9264874,-1,350372,0,1399361,-0,9896708,0,002841906,0,03100922,343,9094,183,6151,179,8179
1617,19:39:05.0620,H,-1,429037,1,137916,-1,12736,-0,9993003,0,007785131,-0,03586721,-0,007200736,359,0789,4,10482,0,7926965
1617,19:39:05.0620,T,-1,441441,0,926636,-1,35046,0,1399688,-0,9896695,0,002836658,0,03090381,343,9056,183,6027,179,8189
