Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1709,11:20:30.5783,Trigger,0,0,0,0,0,0,0,0,0,0
1710,11:20:30.5893,H,-1.230742,1.052113,-0.9915401,-0.9985075,-0.05341089,0.01118383,-0.002265143,6.125869,358.7268,0.1918246
1710,11:20:30.5893,T,-1.257494,0.8705602,-1.229145,0.1605338,-0.9869309,-0.004570714,-0.01324561,341.5189,178.509,179.7119
1711,11:20:30.6002,H,-1.230777,1.052103,-0.9915522,-0.9985092,-0.05336501,0.0112334,-0.002296543,6.120654,358.7213,0.1951908
1711,11:20:30.6002,T,-1.257442,0.870526,-1.229105,0.1605148,-0.9869349,-0.004572344,-0.01317624,341.5211,178.5173,179.7103
1712,11:20:30.6122,H,-1.230786,1.05211,-0.9915791,-0.9985098,-0.05334625,0.01125116,-0.002423627,6.118669,358.7201,0.2097299
1712,11:20:30.6122,T,-1.257779,0.8705591,-1.229342,0.1605704,-0.9869257,-0.004692965,-0.01314624,341.5144,178.5233,179.6954
1713,11:20:30.6232,H,-1.230794,1.05213,-0.9915594,-0.9985088,-0.05335915,0.01126587,-0.002485248,6.120231,358.7188,0.2167142
1713,11:20:30.6232,T,-1.257734,0.8705322,-1.229304,0.1605187,-0.9869344,-0.004726187,-0.01311617,341.5204,178.5275,179.6908
1714,11:20:30.6341,H,-1.230803,1.052117,-0.9915611,-0.9985067,-0.05339485,0.01126676,-0.002527697,6.124382,358.7189,0.2215484
1714,11:20:30.6341,T,-1.25711,0.8702615,-1.229161,0.1604934,-0.9869376,-0.004738782,-0.01317511,341.5233,178.5207,179.6904
1715,11:20:30.6451,H,-1.230839,1.052093,-0.9916054,-0.9985111,-0.05331678,0.01124005,-0.00256478,6.115465,358.7222,0.2260789
1715,11:20:30.6451,T,-1.257026,0.870227,-1.229123,0.1605008,-0.9869361,-0.004774807,-0.01318812,341.5224,178.5199,179.6864
1716,11:20:30.6561,H,-1.23083,1.052112,-0.9916109,-0.9985085,-0.05335074,0.01131897,-0.002550175,6.119361,358.713,0.2238698
1716,11:20:30.6561,T,-1.256515,0.8700089,-1.228923,0.1604703,-0.9869399,-0.004819845,-0.01325405,341.5258,178.5129,179.6823
1717,11:20:30.6670,H,-1.230878,1.052122,-0.9915843,-0.9985124,-0.05328697,0.01126256,-0.002609098,6.112106,358.7199,0.2310781
1717,11:20:30.6670,T,-1.256411,0.8699659,-1.228882,0.1605029,-0.9869344,-0.004856803,-0.01325742,341.522,178.5132,179.6779
1718,11:20:30.6790,H,-1.230896,1.052125,-0.9915863,-0.9985161,-0.05322756,0.01120874,-0.002595657,6.105259,358.726,0.2299369
1718,11:20:30.6790,T,-1.254802,0.8692861,-1.227892,0.1604615,-0.9869418,-0.004833738,-0.01321746,341.5269,178.5175,179.6799
1719,11:20:30.6900,H,-1.231,1.052169,-0.9915361,-0.9985141,-0.0532701,0.01120291,-0.002574363,6.110113,358.7265,0.2274688
1719,11:20:30.6900,T,-1.255333,0.8693501,-1.227985,0.1605027,-0.9869333,-0.005004883,-0.01328549,341.5218,178.5127,179.6608
1720,11:20:30.7010,H,-1.231033,1.052157,-0.9915397,-0.9985176,-0.05320334,0.01119505,-0.002581392,6.102459,358.7275,0.2284098
1720,11:20:30.7010,T,-1.255242,0.8692918,-1.227919,0.1605279,-0.9869288,-0.005030126,-0.0133107,341.5188,178.5102,179.6584
1721,11:20:30.7119,H,-1.231111,1.052193,-0.9915342,-0.9985174,-0.05320567,0.01117604,-0.002688442,6.102859,358.7303,0.2408422
1721,11:20:30.7119,T,-1.254092,0.8689046,-1.227246,0.1604991,-0.9869372,-0.00493442,-0.01305981,341.5224,178.5383,179.6649
1722,11:20:30.7229,H,-1.231137,1.052172,-0.9915246,-0.9985214,-0.05312404,0.01118162,-0.002780874,6.09361,358.7302,0.2515467
1722,11:20:30.7229,T,-1.253968,0.8688476,-1.227157,0.1604383,-0.9869476,-0.004951002,-0.01302153,341.5294,178.5431,179.662
1723,11:20:30.7339,H,-1.231163,1.052192,-0.9915119,-0.9985164,-0.05321062,0.01116791,-0.002984865,6.103801,358.7331,0.2749966
1723,11:20:30.7339,T,-1.252926,0.868418,-1.226609,0.1604277,-0.9869512,-0.004876705,-0.01290255,341.5308,178.5559,179.6686
1724,11:20:30.7448,H,-1.231139,1.052213,-0.9915012,-0.9985116,-0.05327957,0.01125364,-0.003023323,6.111785,358.7234,0.2788097
1724,11:20:30.7448,T,-1.252775,0.8683597,-1.226504,0.160409,-0.9869549,-0.004876706,-0.01285859,341.533,178.5611,179.6677
1725,11:20:30.7558,H,-1.231204,1.052168,-0.9915845,-0.998512,-0.05327974,0.01121945,-0.003065326,6.111849,358.7276,0.2838531
1725,11:20:30.7558,T,-1.253256,0.8685238,-1.226693,0.1604188,-0.986954,-0.004955514,-0.01277021,341.5318,178.5732,179.6566
1726,11:20:30.7668,H,-1.23119,1.052184,-0.991595,-0.9985098,-0.05328903,0.01136516,-0.003066829,6.112958,358.7109,0.2831189
1726,11:20:30.7668,T,-1.254876,0.8694402,-1.227684,0.1604099,-0.9869548,-0.00480126,-0.01287769,341.533,178.5574,179.6771
1727,11:20:30.7787,H,-1.231209,1.052194,-0.9915819,-0.9985113,-0.05327954,0.01128352,-0.00301288,6.111777,358.7199,0.2774244
1727,11:20:30.7787,T,-1.254769,0.8693953,-1.227612,0.1603979,-0.9869561,-0.00484759,-0.01291352,341.5343,178.554,179.6722
1728,11:20:30.7897,H,-1.231215,1.052183,-0.9916104,-0.9985214,-0.05306506,0.0114069,-0.002987762,6.087168,358.7056,0.2740491
1728,11:20:30.7897,T,-1.255986,0.869956,-1.228234,0.1603152,-0.9869699,-0.004787273,-0.0129037,341.544,178.554,179.6791
1729,11:20:30.8007,H,-1.231226,1.052205,-0.9916252,-0.9985231,-0.05304464,0.01138698,-0.002887368,6.08469,358.7072,0.2626445
1729,11:20:30.8007,T,-1.25591,0.8699296,-1.22818,0.1603349,-0.9869662,-0.004832196,-0.01292966,341.5417,178.5518,179.6743
1730,11:20:30.8117,H,-1.231163,1.052229,-0.9915626,-0.998523,-0.05303667,0.01143428,-0.00286206,6.083755,358.7016,0.2594531
1730,11:20:30.8117,T,-1.254669,0.8692828,-1.227592,0.1602187,-0.9869838,-0.004864467,-0.01301409,341.5551,178.5424,179.6719
1731,11:20:30.8226,H,-1.231178,1.05222,-0.9915788,-0.9985245,-0.05299468,0.01148818,-0.002888654,6.078985,358.6956,0.2622377
1731,11:20:30.8226,T,-1.254554,0.8692387,-1.227535,0.1602379,-0.9869807,-0.004807463,-0.01303183,341.5529,178.5392,179.6791
