Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1603,11:45:16.4185,Trigger,0,0,0,0,0,0,0,0,0,0
1604,11:45:16.4295,H,-1.264628,1.136834,-1.071774,-0.9989653,-0.00865759,-0.04315454,0.01144717,1.047727,4.935599,358.7321
1604,11:45:16.4295,T,-1.302421,0.931775,-1.277854,0.1583512,-0.9873028,0.006760316,0.01059624,341.7705,181.1331,180.6028
1605,11:45:16.4404,H,-1.264589,1.136739,-1.071826,-0.9989628,-0.00892936,-0.04315639,0.01145718,1.078892,4.93548,358.7323
1605,11:45:16.4404,T,-1.303062,0.931944,-1.278149,0.1583956,-0.9872974,0.006808635,0.01040609,341.7654,181.1095,180.6122
1606,11:45:16.4514,H,-1.264591,1.136655,-1.071867,-0.998961,-0.009245788,-0.04311378,0.01152569,1.115401,4.930145,358.726
1606,11:45:16.4514,T,-1.303103,0.93198,-1.278129,0.1585157,-0.987279,0.006806446,0.01032559,341.7515,181.0999,180.6133
1607,11:45:16.4624,H,-1.264576,1.136614,-1.071882,-0.9989551,-0.009486443,-0.04316582,0.01164237,1.143595,4.935698,358.7138
1607,11:45:16.4624,T,-1.302943,0.9319363,-1.278156,0.1586708,-0.9872552,0.006817384,0.01020803,341.7336,181.0856,180.6167
1608,11:45:16.4734,H,-1.264553,1.136559,-1.071929,-0.9989529,-0.00972813,-0.04313074,0.0117542,1.17177,4.931256,358.7022
1608,11:45:16.4734,T,-1.302976,0.9319679,-1.27815,0.1586779,-0.9872559,0.00678342,0.01006025,341.7328,181.0687,180.6155
1609,11:45:16.4853,H,-1.264541,1.136507,-1.071951,-0.9989517,-0.00990177,-0.0430868,0.01187076,1.192166,4.92587,358.6896
1609,11:45:16.4853,T,-1.303615,0.9323281,-1.278579,0.1587611,-0.9872448,0.006748181,0.009847677,341.7234,181.044,180.6153
1610,11:45:16.4963,H,-1.264534,1.136449,-1.071931,-0.9989523,-0.01015269,-0.04301485,0.01187561,1.220823,4.917307,358.6902
1610,11:45:16.4963,T,-1.304044,0.9324466,-1.278847,0.1587031,-0.9872544,0.006696088,0.009862043,341.7302,181.0468,180.6089
1611,11:45:16.5073,H,-1.264514,1.136407,-1.071963,-0.9989518,-0.01034168,-0.04294828,0.01199637,1.242965,4.909293,358.6772
1611,11:45:16.5073,T,-1.304092,0.9324814,-1.278838,0.1586298,-0.9872669,0.006720522,0.009770964,341.7387,181.0354,180.6136
1612,11:45:16.5182,H,-1.264569,1.136342,-1.072021,-0.9989502,-0.01057887,-0.04290842,0.0120608,1.270384,4.904352,358.671
1612,11:45:16.5182,T,-1.303792,0.9324499,-1.278843,0.158821,-0.9872381,0.006642465,0.009628091,341.7167,181.0199,180.6069
1613,11:45:16.5292,H,-1.264565,1.136315,-1.072078,-0.9989515,-0.01073408,-0.04282067,0.01213562,1.288402,4.893998,358.663
1613,11:45:16.5292,T,-1.303832,0.9324952,-1.278827,0.1587681,-0.9872463,0.006663742,0.009644328,341.7228,181.0214,180.6091
1614,11:45:16.5402,H,-1.264559,1.136273,-1.072095,-0.998951,-0.01098115,-0.04275022,0.01220037,1.316911,4.88553,358.6567
1614,11:45:16.5402,T,-1.303385,0.9323753,-1.278864,0.1587599,-0.9872467,0.006655911,0.009743474,341.7237,181.0334,180.6063
1615,11:45:16.5512,H,-1.26458,1.136274,-1.072148,-0.9989507,-0.01108036,-0.04272892,0.012214,1.328306,4.882946,358.6556
1615,11:45:16.5512,T,-1.303398,0.9324197,-1.278848,0.1588036,-0.9872396,0.006651432,0.009758757,341.7186,181.0353,180.6055
1616,11:45:16.5621,H,-1.264584,1.13622,-1.072194,-0.9989493,-0.01118679,-0.04270146,0.0123177,1.340961,4.879527,358.6442
1616,11:45:16.5631,T,-1.303669,0.9324949,-1.278975,0.1589966,-0.9872096,0.006575954,0.009705934,341.6963,181.0304,180.5973
1617,11:45:16.5741,H,-1.264562,1.136185,-1.072254,-0.998946,-0.01127405,-0.0427573,0.01231645,1.35102,4.885825,358.6449
1617,11:45:16.5741,T,-1.30367,0.9325396,-1.278922,0.1591278,-0.9871888,0.006589536,0.00965668,341.6811,181.0242,180.5997
1618,11:45:16.5851,H,-1.264518,1.136155,-1.072283,-0.9989489,-0.01130718,-0.04272071,0.01217084,1.354053,4.881783,358.6617
1618,11:45:16.5851,T,-1.303171,0.932253,-1.278765,0.1590419,-0.9872021,0.006697201,0.009635053,341.691,181.0196,180.6131
1619,11:45:16.5960,H,-1.264462,1.136161,-1.072317,-0.9989511,-0.01128072,-0.04269295,0.01211569,1.350718,4.878706,358.6678
1619,11:45:16.5960,T,-1.303168,0.9322716,-1.278727,0.1590447,-0.987202,0.006764722,0.009547272,341.6906,181.0078,180.6228
1620,11:45:16.6070,H,-1.264413,1.136169,-1.072327,-0.9989529,-0.01122543,-0.04268216,0.01206473,1.344124,4.877603,358.6733
1620,11:45:16.6070,T,-1.302702,0.9320325,-1.278527,0.1590029,-0.9872094,0.006750389,0.009494842,341.6955,181.0019,180.6221
1621,11:45:16.6180,H,-1.264322,1.136182,-1.072292,-0.9989536,-0.01115597,-0.04264443,0.01220361,1.336799,4.873174,358.6571
1621,11:45:16.6180,T,-1.302685,0.9320639,-1.278467,0.1591115,-0.9871913,0.006852267,0.009481492,341.6828,180.9983,180.6344
1622,11:45:16.6289,H,-1.264285,1.136209,-1.072306,-0.9989474,-0.0111111,-0.0427479,0.01237847,1.332655,4.884867,358.637
1622,11:45:16.6289,T,-1.302325,0.9318876,-1.278201,0.1593427,-0.9871544,0.006788909,0.009490918,341.6561,181.0005,180.6265
1623,11:45:16.6399,H,-1.264201,1.136259,-1.072307,-0.9989415,-0.01105942,-0.04280587,0.01269456,1.328363,4.891162,358.6006
1623,11:45:16.6399,T,-1.3031,0.931971,-1.278466,0.1594029,-0.9871448,0.006810823,0.009464189,341.649,180.9969,180.6296
1624,11:45:16.6509,H,-1.264148,1.13623,-1.072301,-0.9989356,-0.01102836,-0.04292484,0.01279403,1.325462,4.904718,358.5892
1624,11:45:16.6509,T,-1.303093,0.9319693,-1.278362,0.1593517,-0.987154,0.006792201,0.009376398,341.6551,180.9868,180.6291
1625,11:45:16.6619,H,-1.264096,1.136222,-1.072319,-0.9989312,-0.01111347,-0.04297926,0.01288238,1.335716,4.910732,358.5796
1625,11:45:16.6619,T,-1.302952,0.9320929,-1.278456,0.1594706,-0.9871354,0.006856615,0.009268505,341.6413,180.9727,180.6387
1626,11:45:16.6738,H,-1.26404,1.136217,-1.072369,-0.9989285,-0.01112211,-0.04300879,0.01298015,1.337228,4.913978,358.5685
1626,11:45:16.6738,T,-1.302935,0.9321123,-1.278374,0.1596034,-0.9871145,0.006895622,0.009174784,341.6259,180.9607,180.6451
1627,11:45:16.6848,H,-1.263964,1.136201,-1.072375,-0.9989255,-0.01124502,-0.04305304,0.01295907,1.351259,4.918921,358.5715
1627,11:45:16.6848,T,-1.302847,0.9320283,-1.278383,0.1596462,-0.9871064,0.007028325,0.009203973,341.6208,180.9616,180.6603
1628,11:45:16.6958,H,-1.263872,1.136146,-1.072347,-0.9989176,-0.01136014,-0.04315706,0.01311524,1.365358,4.93049,358.5544
1628,11:45:16.6958,T,-1.30283,0.9320259,-1.278306,0.1597359,-0.9870919,0.007070601,0.009168285,341.6104,180.9565,180.666
1629,11:45:16.7067,H,-1.263868,1.136124,-1.072353,-0.9989084,-0.01152119,-0.04328914,0.01324118,1.384609,4.945253,358.5409
1629,11:45:16.7067,T,-1.302929,0.9320241,-1.278414,0.159653,-0.9871033,0.007234147,0.009251609,341.6198,180.9633,180.6839
1630,11:45:16.7177,H,-1.263805,1.136068,-1.072316,-0.998904,-0.01169827,-0.04331886,0.01331444,1.405288,4.948323,358.5334
1630,11:45:16.7177,T,-1.302226,0.9318132,-1.278286,0.1597065,-0.9870933,0.007367831,0.009289382,341.6134,180.9652,180.6991
1631,11:45:16.7297,H,-1.263723,1.136093,-1.0723,-0.9988963,-0.01191254,-0.04340265,0.01343517,1.43054,4.957475,358.5208
1631,11:45:16.7297,T,-1.302187,0.9317776,-1.278244,0.1596959,-0.9870948,0.007391052,0.009298201,341.6146,180.9658,180.7017
