Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1804,14:53:48.0072,Trigger,0,0,0,0,0,0,0,0,0,0
1805,14:53:48.0182,H,-1.241781,1.088493,-1.089415,-0.9983149,-0.05650776,0.002982307,-0.01285798,6.482617,359.7404,1.461121
1805,14:53:48.0182,T,-1.272398,0.9094809,-1.335863,0.1482909,-0.9884671,0.02177544,0.02164434,342.8962,182.1785,182.1964
1806,14:53:48.0291,H,-1.241792,1.088449,-1.089425,-0.9983115,-0.05657934,0.003005849,-0.01280447,6.490853,359.7375,1.454799
1806,14:53:48.0291,T,-1.272272,0.9094156,-1.335803,0.1483429,-0.9884601,0.0218366,0.02154809,342.8902,182.1659,182.2052
1807,14:53:48.0401,H,-1.241794,1.088455,-1.089418,-0.9983126,-0.05655153,0.002930975,-0.01285872,6.487566,359.7464,1.461538
1807,14:53:48.0401,T,-1.272647,0.9094434,-1.335801,0.1485593,-0.9884303,0.02171823,0.02154117,342.8654,182.1668,182.191
1808,14:53:48.0511,H,-1.24173,1.088473,-1.089384,-0.9983153,-0.05651343,0.002916959,-0.01281676,6.483162,359.7477,1.4568
1808,14:53:48.0511,T,-1.27255,0.9093733,-1.33572,0.1485478,-0.988431,0.02174805,0.02155881,342.8667,182.1684,182.1942
1809,14:53:48.0620,H,-1.241745,1.088471,-1.089358,-0.9983153,-0.05651542,0.002836931,-0.01282727,6.483276,359.757,1.458533
1809,14:53:48.0620,T,-1.272072,0.9092914,-1.335519,0.148684,-0.9884074,0.02173434,0.02171514,342.8506,182.187,182.1896
1810,14:53:48.0730,H,-1.2417,1.088462,-1.089336,-0.9983194,-0.05645887,0.002736713,-0.01277988,6.476628,359.7681,1.453732
1810,14:53:48.0730,T,-1.272077,0.9092051,-1.335404,0.1487739,-0.9883931,0.02174325,0.02173983,342.8401,182.1896,182.19
1811,14:53:48.0840,H,-1.241718,1.088451,-1.089323,-0.998316,-0.05653455,0.002663053,-0.01271889,6.485193,359.7763,1.447184
1811,14:53:48.0840,T,-1.271988,0.9091173,-1.335305,0.1487599,-0.988396,0.02163539,0.02181168,342.8418,182.2001,182.176
1812,14:53:48.0960,H,-1.241773,1.088416,-1.089296,-0.9983117,-0.05661955,0.002586917,-0.01269988,6.494834,359.7851,1.445487
1812,14:53:48.0960,T,-1.272259,0.9091541,-1.335471,0.1489149,-0.9883757,0.0215747,0.02173777,342.8241,182.1921,182.1699
1813,14:53:48.1179,H,-1.241852,1.088412,-1.089319,-0.9983104,-0.05666132,0.002405931,-0.01265828,6.499358,359.8057,1.441877
1813,14:53:48.1179,T,-1.272409,0.9091696,-1.335492,0.1490076,-0.9883688,0.02139158,0.02159334,342.8141,182.1781,182.1506
1814,14:53:48.1179,H,-1.241852,1.088412,-1.089319,-0.9983104,-0.05666132,0.002405931,-0.01265828,6.499358,359.8057,1.441877
1814,14:53:48.1179,T,-1.272409,0.9091696,-1.335492,0.1490076,-0.9883688,0.02139158,0.02159334,342.8141,182.1781,182.1506
1815,14:53:48.1289,H,-1.241837,1.08836,-1.089365,-0.9983084,-0.0566966,0.002249425,-0.01267836,6.503184,359.8239,1.445213
1815,14:53:48.1289,T,-1.272318,0.909093,-1.335411,0.1489885,-0.9883705,0.02141908,0.02162127,342.8162,182.181,182.1534
1816,14:53:48.1508,H,-1.241841,1.088328,-1.089286,-0.9982954,-0.05686633,0.00218686,-0.01295357,6.522619,359.8332,1.477314
1816,14:53:48.1508,T,-1.272459,0.9090272,-1.335496,0.1490094,-0.9883651,0.02139472,0.02174771,342.8136,182.1964,182.1482
1817,14:53:48.1518,H,-1.241841,1.088328,-1.089286,-0.9982954,-0.05686633,0.00218686,-0.01295357,6.522619,359.8332,1.477314
1817,14:53:48.1518,T,-1.272459,0.9090272,-1.335496,0.1490094,-0.9883651,0.02139472,0.02174771,342.8136,182.1964,182.1482
1818,14:53:48.1737,H,-1.241963,1.08831,-1.089255,-0.9982855,-0.05698788,0.002135713,-0.01319073,6.536531,359.8408,1.504963
1818,14:53:48.1737,T,-1.272916,0.9092611,-1.335748,0.1491756,-0.9883414,0.02141421,0.02166464,342.7944,182.1859,182.1517
1819,14:53:48.1737,H,-1.241963,1.08831,-1.089255,-0.9982855,-0.05698788,0.002135713,-0.01319073,6.536531,359.8408,1.504963
1819,14:53:48.1737,T,-1.272916,0.9092611,-1.335748,0.1491756,-0.9883414,0.02141421,0.02166464,342.7944,182.1859,182.1517
1820,14:53:48.1957,H,-1.241994,1.088345,-1.089292,-0.9982845,-0.05700927,0.002296215,-0.01315204,6.539222,359.8221,1.499452
1820,14:53:48.1957,T,-1.272888,0.9092568,-1.335701,0.1492667,-0.988333,0.02145175,0.0213773,342.7844,182.151,182.1612
1821,14:53:48.1967,H,-1.241994,1.088345,-1.089292,-0.9982845,-0.05700927,0.002296215,-0.01315204,6.539222,359.8221,1.499452
1821,14:53:48.1967,T,-1.272888,0.9092568,-1.335701,0.1492667,-0.988333,0.02145175,0.0213773,342.7844,182.151,182.1612
1822,14:53:48.2067,H,-1.242011,1.088365,-1.089283,-0.998292,-0.056882,0.002370487,-0.01311432,6.524719,359.8131,1.494622
1822,14:53:48.2067,T,-1.272778,0.9091972,-1.335612,0.1492893,-0.9883333,0.02141943,0.02123988,342.7822,182.1353,182.1598
1823,14:53:48.2176,H,-1.241994,1.088396,-1.089319,-0.9982982,-0.05678661,0.002445949,-0.01303998,6.51387,359.8038,1.485568
1823,14:53:48.2176,T,-1.272749,0.9092407,-1.335644,0.1493291,-0.988332,0.02137869,0.02106482,342.778,182.1152,182.158
1824,14:53:48.2286,H,-1.24201,1.088442,-1.089324,-0.9983078,-0.05665518,0.002561971,-0.01285173,6.498919,359.789,1.463135
1824,14:53:48.2286,T,-1.272644,0.9091818,-1.335563,0.1493362,-0.988335,0.02128123,0.02097373,342.7776,182.1061,182.1481
1825,14:53:48.2396,H,-1.242062,1.088481,-1.089322,-0.9983214,-0.0564438,0.002705832,-0.01269347,6.474834,359.7711,1.443984
1825,14:53:48.2396,T,-1.27274,0.9091982,-1.335605,0.1493132,-0.9883432,0.02117876,0.02085188,342.7808,182.0935,182.1381
1826,14:53:48.2515,H,-1.242148,1.088484,-1.089268,-0.9983305,-0.05627213,0.002907638,-0.01269115,6.455424,359.7476,1.442418
1826,14:53:48.2515,T,-1.272648,0.9091436,-1.33551,0.1493475,-0.9883431,0.02105067,0.02073974,342.7773,182.0824,182.1249
1827,14:53:48.2625,H,-1.242199,1.088529,-1.089251,-0.9983377,-0.05615507,0.003071937,-0.01261471,6.442206,359.728,1.432562
1827,14:53:48.2625,T,-1.273029,0.9092996,-1.335533,0.1494763,-0.9883281,0.02087081,0.02070739,342.7628,182.0816,182.104
1828,14:53:48.2735,H,-1.242289,1.088597,-1.089259,-0.9983426,-0.05606636,0.003163492,-0.01259589,6.432151,359.7172,1.429814
1828,14:53:48.2735,T,-1.273516,0.9095213,-1.335783,0.1495335,-0.9883239,0.02077635,0.02058903,342.7567,182.0692,182.0948
1829,14:53:48.2845,H,-1.24234,1.088626,-1.089232,-0.9983472,-0.05594413,0.003264257,-0.01275042,6.418314,359.7065,1.446972
1829,14:53:48.2845,T,-1.273453,0.9094797,-1.335688,0.1496268,-0.9883118,0.02072681,0.02054339,342.746,182.0645,182.0896
1830,14:53:48.2954,H,-1.242353,1.088594,-1.089295,-0.9983552,-0.05576478,0.003326337,-0.01289283,6.397865,359.7,1.462993
1830,14:53:48.2954,T,-1.273839,0.9096962,-1.335974,0.1496451,-0.9883093,0.02074369,0.02051253,342.744,182.0605,182.0921
1831,14:53:48.3064,H,-1.242362,1.088619,-1.08927,-0.9983601,-0.05564309,0.003511653,-0.01299218,6.384202,359.6791,1.473259
1831,14:53:48.3064,T,-1.273787,0.9096684,-1.335908,0.1497446,-0.9882943,0.02078352,0.02046854,342.7324,182.0544,182.0975
1832,14:53:48.3283,H,-1.242449,1.088569,-1.089283,-0.9983596,-0.05556133,0.003604156,-0.01334646,6.375073,359.6706,1.513469
1832,14:53:48.3283,T,-1.273378,0.909655,-1.335896,0.1497162,-0.9882917,0.02094671,0.02063638,342.735,182.0715,182.1139
1833,14:53:48.3293,H,-1.242449,1.088569,-1.089283,-0.9983596,-0.05556133,0.003604156,-0.01334646,6.375073,359.6706,1.513469
1833,14:53:48.3293,T,-1.273378,0.909655,-1.335896,0.1497162,-0.9882917,0.02094671,0.02063638,342.735,182.0715,182.1139
1834,14:53:48.3513,H,-1.242637,1.088549,-1.089362,-0.9983497,-0.05564599,0.003596654,-0.01373217,6.384903,359.6741,1.557913
1834,14:53:48.3513,T,-1.273601,0.9097329,-1.335967,0.1497957,-0.988276,0.02099255,0.02076272,342.7255,182.0855,182.1169
1835,14:53:48.3622,H,-1.24265,1.088545,-1.089339,-0.9983491,-0.05561907,0.003725756,-0.01384833,6.382055,359.6599,1.570464
1835,14:53:48.3622,T,-1.273512,0.9097084,-1.335909,0.149794,-0.9882761,0.02096911,0.02079499,342.7256,182.0898,182.1136
1836,14:53:48.3732,H,-1.242651,1.08857,-1.089339,-0.9983465,-0.0555958,0.00374802,-0.01411559,6.379511,359.659,1.601097
1836,14:53:48.3732,T,-1.273386,0.9097475,-1.33591,0.1498646,-0.9882615,0.02105456,0.020894,342.717,182.0999,182.1218
1837,14:53:48.3842,H,-1.242661,1.088582,-1.08932,-0.9983453,-0.05556181,0.003800228,-0.01432361,6.375767,359.6543,1.624718
1837,14:53:48.3842,T,-1.273304,0.9097401,-1.335854,0.1499163,-0.9882513,0.02114355,0.02091325,342.7108,182.1004,182.1319
1838,14:53:48.3952,H,-1.242667,1.08857,-1.089285,-0.9983467,-0.05554228,0.003893502,-0.01427233,6.373659,359.6432,1.618219
