Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1603,18:11:55.3630,Trigger,0,0,0,0,0,0,0,0,0,0
1604,18:11:55.3739,H,-1,497737,1,181954,-1,102293,-0,9989528,0,03411427,-0,0300349,0,005241372,356,1099,3,468737,359,2809
1604,18:11:55.3739,T,-1,492548,0,9832683,-1,283395,0,1614778,-0,986388,0,01248285,0,02842299,341,3813,183,148,180,9339
1605,18:11:55.3859,H,-1,497766,1,181858,-1,102238,-0,9989648,0,03389867,-0,02987759,0,005240217,356,1345,3,450462,359,2824
1605,18:11:55.3859,T,-1,492435,0,9832108,-1,283322,0,161387,-0,9864029,0,01233152,0,02848793,341,3922,183,1587,180,9149
1606,18:11:55.3969,H,-1,497829,1,181813,-1,102229,-0,9989797,0,03356444,-0,02976331,0,005206188,356,1726,3,43689,359,2879
1606,18:11:55.3969,T,-1,49239,0,9832182,-1,283307,0,1614012,-0,9864041,0,01230914,0,02837656,341,3908,183,1458,180,9144
1607,18:11:55.4078,H,-1,49789,1,181787,-1,102212,-0,9989903,0,03336708,-0,02965868,0,005046715,356,1946,3,424082,359,3073
1607,18:11:55.4078,T,-1,492445,0,9832188,-1,283176,0,1613057,-0,9864222,0,01231701,0,02828425,341,4019,183,1346,180,9174
1608,18:11:55.4188,H,-1,49797,1,181724,-1,102237,-0,998992,0,03333998,-0,02964335,0,004972712,356,1975,3,422014,359,316
1608,18:11:55.4188,T,-1,492422,0,9832212,-1,28315,0,1613934,-0,9864081,0,01233031,0,02827002,341,3917,183,1327,180,919
1609,18:11:55.4298,H,-1,498029,1,181717,-1,102232,-0,9989994,0,03327255,-0,02949924,0,004787694,356,2045,3,404702,359,338
1609,18:11:55.4298,T,-1,492335,0,983043,-1,283191,0,161548,-0,9863835,0,0123442,0,02824022,341,3737,183,1289,180,9208
1610,18:11:55.4408,H,-1,498104,1,181673,-1,102284,-0,9990003,0,03325095,-0,02951799,0,004646087,356,2065,3,406299,359,3542
